status,GT_Fault,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
CORRECT,NO,สีน้ำทาภายใน NIPPON PAINT AIR CARE BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1170419,สีน้ำภายใน NIPPON รุ่น แอร์แคร์ กึ่งเงา ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60336012,สีน้ำภายใน NIPPON รุ่น แอร์แคร์ กึ่งเงา ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60336012,100
CORRECT,NO,สีน้ำทาภายใน BEGER BEGERSHIELD EASY CLEAN & CARE BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1247077,สีน้ำกึ่งเงา ภายใน 9 ลิตร BEGER รุ่น EASY CLEAN&CARE สีเบส A,https://www.thaiwatsadu.com/th/sku/60386126,สีน้ำกึ่งเงา ภายใน 9 ลิตร BEGER รุ่น EASY CLEAN&CARE สีเบส A,https://www.thaiwatsadu.com/th/sku/60386126,100
CORRECT,NO,สีน้ำทาภายใน ชนิดกึ่งเงา DULUX INSPIRE BASE A 9 ลิตร,https://www.megahome.co.th/p/1246593,สีน้ำภายใน ชนิดกึ่งเงา DULUX รุ่น INSPIRE ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60404037,สีน้ำภายใน ชนิดกึ่งเงา DULUX รุ่น INSPIRE ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60404037,100
CORRECT,NO,สีน้ำทาภายใน JOTUN ESSENCE COVER PLUS BASE A กึ่งเงา 9 ลิตร,https://www.megahome.co.th/p/1165080,สีน้ำภายใน ชนิดกึ่งเงา JOTUN รุ่น Essence Cover Plus ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60331247,สีน้ำภายใน ชนิดกึ่งเงา JOTUN รุ่น Essence Cover Plus ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60331247,100
CORRECT,NO,สีน้ำทาภายใน JOTUN MAJESTIC SENSE BASE A เนียน 9 ลิตร,https://www.megahome.co.th/p/1220716,สีน้ำภายใน ชนิดเนียน JOTUN รุ่น Majestic Sense ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60375475,สีน้ำภายใน ชนิดเนียน JOTUN รุ่น Majestic Sense ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60375475,90
CORRECT,NO,สีน้ำทาภายใน JOTUN JOTAPLAST BASE A ด้าน 2.5 แกลลอน,https://www.megahome.co.th/p/1157909,สีน้ำภายใน ด้าน JOTUN รุ่น JOTAPLAST ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60326007,สีน้ำภายใน ด้าน JOTUN รุ่น JOTAPLAST ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60326007,95
INCORRECT,YES,สีน้ำทาฝ้า BEGER AIR FRESH PG-1000 ด้าน 9 ลิตร สีขาว,https://www.megahome.co.th/p/1157804,สีน้ำกึ่งเงา ภายใน 9 ลิตร BEGER รุ่น AIRFRESH GOLD ION สีเบส A,https://www.thaiwatsadu.com/th/sku/60324898,สีทาฝ้าเพดาน Delight BEGER รุ่น I-3333 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60114195,90
CORRECT,NO,สีน้ำทาภายใน ชนิดกึ่งเงา CAPTAIN FRESHI CLEAN CHARCOAL CLEAN BASE A สีขาว 2.5 แกลลอน,https://www.megahome.co.th/p/1018111,สีน้ำภายในกึ่งเงา CAPTAIN รุ่น Freshiclean ขนาด 2.5 แกลลอน สี เบส A,https://www.thaiwatsadu.com/th/sku/60237296,สีน้ำภายในกึ่งเงา CAPTAIN รุ่น Freshiclean ขนาด 2.5 แกลลอน สี เบส A,https://www.thaiwatsadu.com/th/sku/60237296,100
CORRECT,NO,สีน้ำทาภายใน Jotun Essence Easy Clean BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1042185,สีน้ำภายในกึ่งเงา JOTUN รุ่น ESSENCE EASY CLEAN SEMIGLOSS ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60254089,สีน้ำภายในกึ่งเงา JOTUN รุ่น ESSENCE EASY CLEAN SEMIGLOSS ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60254089,100
CORRECT,NO,สีน้ำทาภายใน JOTUN MAJESTIC TRUE BEAUTY BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1146419,สีน้ำภายในกึ่งเงา JOTUN รุ่น MAJESTIC TRUE BEAUTY ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60243327,สีน้ำภายในกึ่งเงา JOTUN รุ่น MAJESTIC TRUE BEAUTY ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60243327,100
CORRECT,NO,สีน้ำทาภายนอก BEGER NANO1 SHIELD BASE A กึ่งเงา 9 ลิตร,https://www.megahome.co.th/p/1057856,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น NANO-1 SHIELD สีเบส A,https://www.thaiwatsadu.com/th/sku/60262265,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น NANO-1 SHIELD สีเบส A,https://www.thaiwatsadu.com/th/sku/60262265,100
CORRECT,NO,สีน้ำทาภายนอก BEGER NANO1 SHIELD BASE B กึ่งเงา 9 ลิตร,https://www.megahome.co.th/p/1057857,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น NANO-1 SHIELD สีเบส B,https://www.thaiwatsadu.com/th/sku/60262266,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น NANO-1 SHIELD สีเบส B,https://www.thaiwatsadu.com/th/sku/60262266,100
CORRECT,NO,สีน้ำทาภายนอก BEGER CoolDiamondd 10 BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/238016,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60142868,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60142868,95
CORRECT,NO,สีน้ำทาภายนอก BEGER Cool DiamondShield 10 BASE B กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/238018,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส B,https://www.thaiwatsadu.com/th/sku/60142869,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส B,https://www.thaiwatsadu.com/th/sku/60142869,95
CORRECT,NO,สีน้ำทาภายนอก BEGER Cool DiamondShield 10 BASE C กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/238020,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส C,https://www.thaiwatsadu.com/th/sku/60142870,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส C,https://www.thaiwatsadu.com/th/sku/60142870,100
CORRECT,NO,สีน้ำทาภายนอก BEGER Cool DiamondShield 10 BASE D กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/238022,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส D,https://www.thaiwatsadu.com/th/sku/60142871,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 10 ปี สีเบส D,https://www.thaiwatsadu.com/th/sku/60142871,95
INCORRECT,YES,สีน้ำทาภายนอก ชนิดกึ่งเงา BEGER COOL DIAMONDSHIELD 15 BASE A 2.5 แกลลอน,https://www.megahome.co.th/p/1050126,สีน้ำเนียน ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60262257,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60262249,95
CORRECT,NO,สีน้ำทาภายนอก ชนิดกึ่งเงา BEGER COOL DIAMONDSHIELD 15 BASE B 9 ลิตร,https://www.megahome.co.th/p/1050136,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส B,https://www.thaiwatsadu.com/th/sku/60262250,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส B,https://www.thaiwatsadu.com/th/sku/60262250,100
CORRECT,NO,สีน้ำทาภายนอก ชนิดกึ่งเงา BEGER COOL DIAMONDSHIELD 15 BASE C 2.5 แกลลอน,https://www.megahome.co.th/p/1050212,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส C,https://www.thaiwatsadu.com/th/sku/60262251,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส C,https://www.thaiwatsadu.com/th/sku/60262251,95
CORRECT,NO,สีน้ำทาภายนอก ชนิดกึ่งเงา BEGER COOL DIAMONDSHIELD 15 BASE D 2.5 แกลลอน,https://www.megahome.co.th/p/1050056,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส D,https://www.thaiwatsadu.com/th/sku/60262252,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส D,https://www.thaiwatsadu.com/th/sku/60262252,95
INCORRECT,YES,สีน้ำทาภายนอก DELTA NATIONAL SHIELD BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1099871,สีน้ำอะคริลิกกึ่งเงา NATIONAL SHIELD รุ่น เบส A ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60284265,สีน้ำภายนอก ชนิดกึ่งเงา DELTA รุ่น Shield 4D ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60376906,95
INCORRECT,YES,สีน้ำทาภายนอก BEGERCOOL DIAMONDSHIELD 15 #SW-8800 สี SUPER WHITE เนียน 2.5 แกลลอน,https://www.megahome.co.th/p/1220581,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี GW8800 สีซูเปอร์ไวท์,https://www.thaiwatsadu.com/th/sku/60373366,สีน้ำกึ่งเงา เนียน ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี SW8800 สีซูเปอร์ไวท์,https://www.thaiwatsadu.com/th/product/60373368,95
CORRECT,NO,สีน้ำทาภายนอก ชนิดกึ่งเงา NIPPON PAINT HYBRIDSHIELD BASE A สีขาว 2.5 แกลลอน,https://www.megahome.co.th/p/1142432,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316887,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316887,95
CORRECT,NO,สีน้ำทาภายใน DELTA CLEAN&CARE BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1165369,สีภายใน กึ่งเงา DELTA รุ่น Clean & Care ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60302686,สีภายใน กึ่งเงา DELTA รุ่น Clean & Care ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60302686,100
CORRECT,NO,สีน้ำทาภายใน NIPPON PAINT HYBRIDSHIELD BASE A กึ่งเงา 2.5 แกลลอน,https://www.megahome.co.th/p/1142340,สีภายในไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316874,สีภายในไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316874,100
CORRECT,NO,สีรองพื้นโลหะ KOBE สีเทา 1 แกลลอน,https://www.megahome.co.th/p/283993,สีรองพื้นกันสนิม Kobe ขนาด 1 แกลอน สีเทา,https://www.thaiwatsadu.com/th/sku/60154186,สีรองพื้นกันสนิม Kobe ขนาด 1 แกลอน สีเทา,https://www.thaiwatsadu.com/th/sku/60154186,95
CORRECT,NO,สีรองพื้นโลหะ KOBE สีเทา 5 แกลลอน,https://www.megahome.co.th/p/283995,สีรองพื้นกันสนิม Kobe ขนาด 5 แกลอน สีเทา,https://www.thaiwatsadu.com/th/sku/60154184,สีรองพื้นกันสนิม Kobe ขนาด 5 แกลอน สีเทา,https://www.thaiwatsadu.com/th/sku/60154184,95
CORRECT,NO,สีรองพื้นปูนใหม่ DELTA NATIONAL 1660 5 แกลลอน,https://www.megahome.co.th/p/1119484,สีรองพื้นปูนกันด่าง NATIONAL รุ่น 1660 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60120182,สีรองพื้นปูนกันด่าง NATIONAL รุ่น 1660 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60120182,100
CORRECT,NO,สีรองพื้นอเนกประสงค์ TOPTECH COATFLEX 2.5GL,https://www.megahome.co.th/p/1127042,สีรองพื้นปูนอเนกประสงค์ DELTA รุ่นท็อปเทคโค้ดเฟล็ก ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60312088,สีรองพื้นปูนอเนกประสงค์ DELTA รุ่นท็อปเทคโค้ดเฟล็ก ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60312088,95
INCORRECT,YES,สีรองพื้นปูนอเนกประสงค์ JBP SUPREME PRIMER 2900 15 ลิตร,https://www.megahome.co.th/p/1224928,สีรองพื้นปูนใหม่ JBP รุ่น SUPREME PRIMER ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60303318,สีรองพื้นปูนอเนกประสงค์ JBP รุ่น Supreme Primer ขนาด 15 ลิตร สีขาว #2900,https://www.thaiwatsadu.com/th/sku/60376646,100
CORRECT,NO,สีรองพื้นอเนกประสงค์ DULUX WEATHERSHIELD POWERPLUS HYDRO PRIMER 9 ลิตร,https://www.megahome.co.th/p/1173756,สีรองพื้นปูนอเนกประสงค์ สูตรน้ำ DULUX รุ่นเพาเวอร์พลัส ไฮโดรไพร์เมอร์ ขนาด 9 ลิตร สีขาว,https://www.thaiwatsadu.com/th/sku/60343961,สีรองพื้นปูนอเนกประสงค์ สูตรน้ำ DULUX รุ่นเพาเวอร์พลัส ไฮโดรไพร์เมอร์ ขนาด 9 ลิตร สีขาว,https://www.thaiwatsadu.com/th/sku/60343961,100
CORRECT,NO,สีรองพื้นอเนกประสงค์ JBP 2000 5 แกลลอน,https://www.megahome.co.th/p/1237113,สีรองพื้นปูนอเนกประสงค์ สูตรน้ำมัน JBP รุ่น Multipurpose Primer ขนาด 5 แกลลอน สีขาว #2000,https://www.thaiwatsadu.com/th/sku/60396044,สีรองพื้นปูนอเนกประสงค์ สูตรน้ำมัน JBP รุ่น Multipurpose Primer ขนาด 5 แกลลอน สีขาว #2000,https://www.thaiwatsadu.com/th/sku/60396044,95
CORRECT,NO,สีรองพื้นอเนกประสงค์ BEGER BEN-TONE PLUS 2 IN 1 ด้าน 5 แกลลอน,https://www.megahome.co.th/p/1246524,สีรองพื้นปูนอเนกประสงค์สูตรน้ำ BEGER รุ่น BEN-TONE PLUS ขนาด 5 แกลลอน สีขาว #BT-1000,https://www.thaiwatsadu.com/th/sku/60394555,สีรองพื้นปูนอเนกประสงค์สูตรน้ำ BEGER รุ่น BEN-TONE PLUS ขนาด 5 แกลลอน สีขาว #BT-1000,https://www.thaiwatsadu.com/th/sku/60394555,100
CORRECT,NO,สีรองพื้นอเนกประสงค์ DULUX POWERPLUS 5 แกลลอน,https://www.megahome.co.th/p/245704,สีรองพื้นปูนเก่า DULUX รุ่น เวเธอร์ชีลด์พาวเวอร์พลัส 1000 ขนาด 5 แกลลอน สี A5421000 ขาว,https://www.thaiwatsadu.com/th/sku/60117399,สีรองพื้นปูนเก่า DULUX รุ่น เวเธอร์ชีลด์พาวเวอร์พลัส 1000 ขนาด 5 แกลลอน สี A5421000 ขาว,https://www.thaiwatsadu.com/th/sku/60117399,95
NOT_FOUND,NO,สีรองพื้นอเนกประสงค์ NIPPON PAINT FLEXISEAL 10 กก.,https://www.megahome.co.th/p/1085484,สีรองพื้นปูนเก่า ผนังภายนอก NIPPON รุ่น เฟล็กซี่ ซีล ขนาด 10 กก. สีขาว,https://www.thaiwatsadu.com/th/sku/60281308,,,0
INCORRECT,YES,สีรองพื้นอเนกประสงค์ NIPPON PAINT FLEXISEAL 20 กก.,https://www.megahome.co.th/p/290960,สีรองพื้นปูนเก่า ผนังภายนอก NIPPON รุ่น เฟล็กซี่ ซีล ขนาด 20 กก. สีขาว,https://www.thaiwatsadu.com/th/sku/60207245,สีรองพื้นปูนใหม่ NIPPON รุ่น จูเนียร์ 99 ขนาด 17.5 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60193804,85
CORRECT,NO,สีรองพื้นปูนใหม่ DELTA TOPTECH COAT สีขาว 2.5 แกลลอน,https://www.megahome.co.th/p/1127043,สีรองพื้นปูนใหม่ DELTA รุ่นท็อปเทคโค้ดไวท์ ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60312102,สีรองพื้นปูนใหม่ DELTA รุ่นท็อปเทคโค้ดไวท์ ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60312102,100
CORRECT,NO,สีรองพื้นปูนใหม่ DULUX PRIMERSHIELD #1010 ด้าน 5 แกลลอน,https://www.megahome.co.th/p/1000340,สีรองพื้นปูนใหม่ DULUX รุ่น ไพร์เมอร์ชีลด์ 1010 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60207269,สีรองพื้นปูนใหม่ DULUX รุ่น ไพร์เมอร์ชีลด์ 1010 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60207269,95
CORRECT,NO,สีรองพื้นปูนใหม่ TOA HOMECOTE 1000 ด้าน 5 แกลลอน,https://www.megahome.co.th/p/1231878,สีรองพื้นปูนใหม่ HOMECOTE ขนาด 5 แกลอน สี 0000 ขาว,https://www.thaiwatsadu.com/th/sku/60184893,สีรองพื้นปูนใหม่ HOMECOTE ขนาด 5 แกลอน สี 0000 ขาว,https://www.thaiwatsadu.com/th/sku/60184893,95
CORRECT,NO,สีรองพื้นปูนอเนกประสงค์ JOTUN JOTASHIELD PRIMER 5 แกลลอน,https://www.megahome.co.th/p/180397,สีรองพื้นปูนใหม่ JOTUN รุ่น โจตาชิลด์ ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60000400,สีรองพื้นปูนใหม่ JOTUN รุ่น โจตาชิลด์ ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60000400,100
CORRECT,NO,สีรองพื้นปูนใหม่ NIPPON PAINT JUNIOR99 5 แกลลอน,https://www.megahome.co.th/p/240744,สีรองพื้นปูนใหม่ NIPPON รุ่น จูเนียร์ 99 ขนาด 17.5 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60193804,สีรองพื้นปูนใหม่ NIPPON รุ่น จูเนียร์ 99 ขนาด 17.5 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60193804,95
CORRECT,NO,สีรองพื้นปูนใหม่ BEGER PROFESSIONAL PRO-100 5 แกลลอน,https://www.megahome.co.th/p/1119040,สีรองพื้นปูนใหม่สูตรน้ำ BEGER รุ่น โปร 100 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60243493,สีรองพื้นปูนใหม่สูตรน้ำ BEGER รุ่น โปร 100 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60243493,100
INCORRECT,YES,สีเคลือบกันสนิม JBP AAA 2IN1 #G8002 สีดำ 3 ลิตร,https://www.megahome.co.th/p/1191632,สีรองพื้นและทับหน้ากันสนิม JBP รุ่น AAA 2in1 ขนาด 1 แกลลอน สีดำ #G8002,https://www.thaiwatsadu.com/th/sku/60361541,สีเคลือบ ชนิดด้าน CAPTAIN รุ่น MARK 2IN1 RUST TECH ขนาด 3 ลิตร สีดำด้าน #MF800,https://www.thaiwatsadu.com/sku/60419708,95
CORRECT,NO,สีรองพื้นอุตสาหกรรม JOTUN PENGUARD HARDENER B สีใส 0.6 ลิตร,https://www.megahome.co.th/p/1177846,สีอุตสาหกรรม JOTUN รุ่น PENGUARD ENAMEL COM B ขนาด 0.6 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60330986,สีอุตสาหกรรม JOTUN รุ่น PENGUARD ENAMEL COM B ขนาด 0.6 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60330986,70
CORRECT,NO,สีน้ำมันกันสนิม ชนิดด้าน WOODTECT HERO RUSTTECH 2 IN 1 H2-888 สีดำ 1 แกลลอน,https://www.megahome.co.th/p/1135133,สีเคลือบกันสนิม 2 in 1 HERO รุ่น H2-888 ขนาด 1 แกลลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60326395,สีเคลือบกันสนิม 2 in 1 HERO รุ่น H2-888 ขนาด 1 แกลลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60326395,95
CORRECT,NO,สีน้ำมัน BEGERSHIELD GRIPTECH 2IN1 BR800 สีดำ เงา 1 แกลลอน,https://www.megahome.co.th/p/1177358,สีเคลือบกันสนิม 2 in 1 เงา เบเยอร์ชิลด์ กริปเทค รุ่น BR800 ขนาด 1 แกลลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60351475,สีเคลือบกันสนิม 2 in 1 เงา เบเยอร์ชิลด์ กริปเทค รุ่น BR800 ขนาด 1 แกลลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60351475,95
CORRECT,NO,น้ำยาเคลือบหิน BEGER PU HYBRID A200 1 แกลลอน,https://www.megahome.co.th/p/1191323,สีเคลือบเงาอะคริลิก BEGER รุ่น A-200 สูตรน้ำ พียูไฮบริด ขนาด 1 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60365815,สีเคลือบเงาอะคริลิก BEGER รุ่น A-200 สูตรน้ำ พียูไฮบริด ขนาด 1 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60365815,100
CORRECT,NO,น้ำยาเคลือบเงาใสกันซึม BEGER #A-100 1 แกลลอน,https://www.megahome.co.th/p/1086976,สีเคลือบเงาอะครีลิก A-100 BEGER รุ่น FBACGG100 ขนาด 1 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60281244,สีเคลือบเงาอะครีลิก A-100 BEGER รุ่น FBACGG100 ขนาด 1 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60281244,95
CORRECT,NO,หน้าต่างบานเปิด UPVC มุ้ง WINDOW ASIA 60X110 ซม. สีขาว,https://www.megahome.co.th/p/1165840,หน้าต่างบานเปิด UPVC พร้อมมุ้ง FRAMEX ขนาด 60 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60365144,หน้าต่างบานเปิด UPVC พร้อมมุ้ง FRAMEX ขนาด 60 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60365144,100
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 100X110 ซม. สีขาว,https://www.megahome.co.th/p/1164214,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 100 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277547,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 100 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277547,95
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 120X110 ซม. สีขาว,https://www.megahome.co.th/p/1164147,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277548,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277548,95
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 120X110 ซม. สีดำ,https://www.megahome.co.th/p/1164146,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277555,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277555,70
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 150X110 ซม. สีขาว,https://www.megahome.co.th/p/1164235,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 150 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277549,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 150 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277549,90
CORRECT,NO,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 150X110 ซม. สีดำ,https://www.megahome.co.th/p/1164236,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 150 x 110 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277556,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 150 x 110 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277556,95
