chunk,source_idx,source_name,source_brand,source_url,target_name,target_brand,target_url,expected_url,confidence,reason,gt_status
8,118,บัวพื้นโพลีสไตรีน TIMELESS KASSA รุ่น 1041-5420 ขนาด 290 x 0.8 x 9 ซม. สีไม้สัก,KASSA,https://www.thaiwatsadu.com/th/sku/60328505,บัวพื้น WPC CROBERN 7.5X245X1.5 ซม. สีโอ๊ค,CROBERN,https://www.homepro.co.th/p/1189995,https://www.homepro.co.th/p/1173437,75,"The candidate has a matching product type ('floor skirting') and is from the preferred brand 'CROBERN', despite having a low SpecMatch% due to differing dimensions, it is the best available option from the preferred brands.",INCORRECT
8,119,บานพับประตูผีเสื้อสเตนเลส201 4แหวน2ลูกปืน GIANT KINGKONG รุ่น 4325 ขนาด4x3นิ้ว หนา2.2มม. (แพ็ก3ชิ้น),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60365797,บานพับ 4x3 นิ้ว x 2.2 มม. ISON SM4325 ไม่เซาะร่อง สีสเตนเลส (แพ็ก 3 ชิ้น),ISON,https://www.homepro.co.th/p/286157,https://www.homepro.co.th/p/1228500,95,"Candidate 6 is a door hinge with identical dimensions, pack count, and a nearly identical model number (SM4325 vs 4325) with the same thickness (2.2mm) as the source product, making it an excellent spec match. Although ISON is not a preferred brand, the high spec match outweighs the brand preference in this case.",INCORRECT
9,120,โคมไฟหัวเสาภายนอก E27x1 LUZINO RARE HOUSE รุ่น 0288-PF-B(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60272336,ไฟหัวเสา CARINI 5018S/N สีดำ,CARINI,https://www.homepro.co.th/p/1074150,https://www.homepro.co.th/p/1032598,75,"Candidate 0 is a 'post lamp' which matches the 'outdoor post light' product type, is from the most preferred brand CARINI, and has the highest SpecMatch% among plausible alternatives, focusing on the critical 'lamp_type' spec.",INCORRECT
9,127,ผ้าใบพลาสติกม้วน FONTE ขนาด 72 นิ้ว x 40 หลา สีฟ้า,FONTE,https://www.thaiwatsadu.com/th/sku/60368262,ผ้าใบรุ่นประหยัด SPRING 72 นิ้วX40 หลา สีฟ้า,SPRING,https://www.homepro.co.th/p/1173468,https://www.homepro.co.th/p/1173468,95,Candidate 0 is a plastic tarp from preferred brand SPRING with exact spec match (72 inch x 40 yard) and a lower price.,CORRECT
9,129,โคมไฟผนังภายนอกอะลูมิเนียม E27x1 LUZINO รุ่น A102-WH สีขาว - ใส,LUZINO,https://www.thaiwatsadu.com/th/sku/60392289,ไฟผนังภายนอก CARINI DL8009S-WH สีขาว,CARINI,https://www.homepro.co.th/p/1170703,https://www.homepro.co.th/p/1170703,65,"Candidate 0 is a preferred brand (CARINI) and has the highest SpecMatch% among outdoor wall lamps, matching the critical product type and 'lamp_type' spec. Although the SpecMatch is not high, it is the best available within the same product category and a preferred brand.",CORRECT
9,131,ถังผงเหลี่ยม KASSA HOME รุ่น 1143 ขนาด 9 ลิตร สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60290529,ถังขยะเหลี่ยมฝาสวิง DKW HH-208P ขนาด 9L สีขาวเทา,DKW,https://www.homepro.co.th/p/242081,https://www.homepro.co.th/p/242081,95,"The candidate is a 'trash can', which is equivalent to 'dustbin', has a perfect 100% spec match on volume, and is the best available alternative despite a lower preferred brand ranking.",CORRECT
10,135,กล่องเครื่องมือพลาสติกพร้อมซีลยาง GIANT KINGKONG รุ่น HL30157-C ขนาด 16 นิ้ว สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60394093,กล่องเครื่องมือ MATALL HL30157-C 16 นิ้ว,MATALL,https://www.homepro.co.th/p/1165718,https://www.homepro.co.th/p/1165718,85,"Candidate 12 is a 'tool box' which matches the source product type, has a high SpecMatch of 82%, and is from the PREFERRED brand MATALL.",CORRECT
10,136,บัวพื้นโพลีสไตรีน TIMELESS KASSA รุ่น 1041-E136 ขนาด 290 x 0.8 x 9 ซม. สีไม้พะยูง,KASSA,https://www.thaiwatsadu.com/th/sku/60328506,บัวพื้น PS CROBERN LD-3405 9x300x0.7 ซม. สีสัก,CROBERN,https://www.homepro.co.th/p/1173437,https://www.homepro.co.th/p/1173517,75,"The candidate has the exact same product type (skirting board) and is from a preferred brand, even though the dimensions are different (290x0.8 cm vs 9x300 cm), which is a common variation for this product type. The model numbers and specific length value (9CM vs 0.7CM) also differ.",INCORRECT
10,140,ลูกกลิ้งทาสีขนขาวแถบเหลือง GIANT KINGKONG รุ่น HP 10YS ขนาด 10 นิ้ว สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60304687,ลูกกลิ้งทาสี MATALL R03 10 นิ้ว,MATALL,https://www.homepro.co.th/p/1188969,https://www.homepro.co.th/p/1188969,95,"The candidate is a preferred brand (MATALL) and has 100% spec match, including the critical 'size_inch' and 'roller_type' which fully match the source product.",CORRECT
10,141,สบู่เหลวล้างมือ KASSA HOME แกลลอน ขนาด 3800 มล. สีชมพู กลิ่นกัมมี่,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60317812,"สบู่เหลวล้างมือ ACCO 3,800ml COTTON MILK",ACCO,https://www.homepro.co.th/p/1150457,https://www.homepro.co.th/p/1150457,95,"The candidate is also a liquid hand soap, has the same volume as the source, and is from 'ACCO' which is a preferred brand.",CORRECT
10,142,ผ้าใบพลาสติกม้วนรุ่นประหยัด FONTE ขนาด 52 นิ้ว x 25 หลา สีฟ้า - ขาว,FONTE,https://www.thaiwatsadu.com/th/sku/60368269,ผ้าใบรุ่นประหยัด SPRING 52 นิ้ว X 25 หลา สีฟ้า-ขาว,SPRING,https://www.homepro.co.th/p/1173622,https://www.homepro.co.th/p/1173622,85,Candidate 1 (SPRING) is a preferred brand and has a high SpecMatch (82%) with identical size specs and product type (canvas vs plastic sheet roll is close enough for this context as canvas often refers to durable sheet materials).,CORRECT
10,143,ชุดเต้ารับคู่ มีกราวด์+ม่านนิรภัย LUZINO รุ่น MLS79-VE3-PC สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60401421,ชุดเต้ารับคู่ 3 ขากลม ELECKTA N BASIC สีดำ,ELECKTA,https://www.homepro.co.th/p/1217572,https://www.homepro.co.th/p/1217572,75,"The candidate has a matching product type (double socket vs socket) and is from a preferred brand (ELECKTA), with a 50% spec match.",CORRECT
10,146,ตลับเมตร GIANT KINGKONG PRO ขนาด 5 เมตร x 19 มม. สีน้ำเงิน - เทา,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60293488,ตลับเมตรพลาสติก MATALL 5 ม.,MATALL,https://www.homepro.co.th/p/1084528,https://www.homepro.co.th/p/1084528,95,"The candidate is a measuring tape with the same length (5M), and it is from the top preferred brand MATALL, matching all critical specs.",CORRECT
10,147,ปืนยิงกาวซิลิโคน 9 นิ้ว GIANT KINGKONG รุ่น XY-103 สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60404588,"ปืนยิงซิลิโคน DEXZON ทรงครึ่งวงกลม 9"" สีแดง",DEXZON,https://www.homepro.co.th/p/1178949,https://www.homepro.co.th/p/1178949,95,"The candidate is a DEXZON brand silicone gun, matching the source's 'glue gun' product type and '9 inch' size, achieving a 100% spec match with an equivalent product type.",CORRECT
10,149,สปริงทะลวงท่อ GIANT KINGKONG PRO รุ่น KKP20203T-5 ขนาด 10 มม. x 5 เมตร สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60321686,สปริงทะลวงท่อ HACHI 5 เมตร,HACHI,https://www.homepro.co.th/p/1123665,https://www.homepro.co.th/p/1123665,95,"The candidate has the exact product type 'drain snake' (which is very close to 'pipe clearing spring') and a 100% spec match for length, while also being a preferred brand (HACHI).",CORRECT
11,150,ล้อเก็บสายไฟเหล็ก 4 ช่อง VCT3x1.5 LUZINO รุ่น TLS-1520 ขนาด 20 ม. สีเทา,LUZINO,https://www.thaiwatsadu.com/th/sku/60321367,ล้อเก็บสายไฟ 4 ช่อง ELECKTA ET-SA1520 3600 วัตต์ 20 เมตร เหลือง,ELECKTA,https://www.homepro.co.th/p/1167863,https://www.homepro.co.th/p/1167863,85,"The candidate is an ELECKTA cable reel, a preferred brand, with high spec match for length, outlets, and the correct product type.",CORRECT
11,157,ตู้ลิ้นชักอเนกประสงค์ 5 ชั้น Jasmin KASSA HOME รุ่น API-1500M5 ขนาด 50 x 47.2 x 114.6 ซม. สีพาสเทล,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60335316,ตู้ลิ้นชัก 5 ชั้น STACKO MAX(L) 58.5x41x109 ซม. สีใส,STACKO,https://www.homepro.co.th/p/1150070,https://www.homepro.co.th/p/1138783,60,"The candidate has the highest SpecMatch% among preferred brands, the same product type (drawer cabinet), and matches the '5 tiers' specification. While dimensions vary, the overall product likeness is the best available.",INCORRECT
11,158,ถังขยะมีล้อและที่เหยียบ GIANT KINGKONG YY-240C-YL ความจุ 240 ลิตร สีเหลือง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60243738,ถังขยะเหลี่ยมขาเหยียบ ฝาเปิด-ปิด ACCO 240 ลิตร สีเหลือง,ACCO,https://www.homepro.co.th/p/1154492,https://www.homepro.co.th/p/1154492,95,"The candidate is a trash can with the exact same volume (240 L) as the source product. Although the brand is not preferred, it is the only exact spec match for a trash can.",CORRECT
11,161,ลูกบิดห้องน้ำหัวจันจานใหญ่สเตนเลส GIANT KINGKONG รุ่น 5791BK-SS (D) สีเงิน,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60318387,ลูกบิดห้องน้ำ COLT LITE K5791BKSS หัวจัน สีสเตนเลส,COLT LITE,https://www.homepro.co.th/p/1181331,https://www.homepro.co.th/p/1181331,95,"The candidate is a door knob for the bathroom, matching the product type and room specification of the source. The model number K5791BKSS is very similar to the source's 5791BK-SS, suggesting a strong product resemblance, despite being from a non-preferred brand.",CORRECT
11,163,เชือกฟาง GIANT KINGKONG ขนาด 140 เมตร สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60254361,เชือกฟางเกลียว DEXZON 140 ม. สีแดง,DEXZON,https://www.homepro.co.th/p/1168235,https://www.homepro.co.th/p/1168235,100,"The candidate is the same product type (rope) and brand (DEXZON) is a preferred brand, with 100% spec match on length.",CORRECT
12,169,ตู้ลิ้นชักอเนกประสงค์ 4 ชั้น (โครงทึบ) KASSA HOME รุ่น API-1800M4 ขนาด 58 x 40 x 93.5 ซม. สีขาว-เทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60332254,ตู้ลิ้นชัก 4 ชั้นทึบ STACKO MORI 40x59x90.8 ซม. สีขาว,STACKO,https://www.homepro.co.th/p/1104652,https://www.homepro.co.th/p/1104652,70,"The candidate has the highest SpecMatch% (49%) among preferred brands, matching the product type (drawer cabinet) and number of tiers (4 floors), while having similar dimensions to the source (source: 58x40, candidate: 40x59).",CORRECT
12,171,กล่องกระดาษ 3 ชั้น ฝาชน GIANT KINGKONG รุ่น KI125/M-3C ขนาด 31 x 36 x 26 ซม. สีน้ำตาล,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60312444,กล่องฝาปิด PACK IN 31X36X26 ซม.,PACK IN,https://www.homepro.co.th/p/194753,https://www.homepro.co.th/p/194753,85,"The candidate is a 'box' which is a close subtype of 'cardboard box', has identical dimensions, and is from a preferred brand (PACK IN) with a high SpecMatch of 63%.",CORRECT
12,172,โคมไฟหัวเสาภายนอก E27x1 LUZINO FOURSQUARE MAN รุ่น 0314-PF-B(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60272312,ไฟหัวเสา CARINI 120M/S สีดำ,CARINI,https://www.homepro.co.th/p/1003945,https://www.homepro.co.th/p/1032598,75,"The candidate is from the preferred brand CARINI, is the correct product type (post light), and has the highest spec match at 40% for 'lamp_type=POLE_LAMP'.",INCORRECT
12,173,ตู้ลิ้นชักอเนกประสงค์ท็อปไม้ 4 ชั้น (โครงทึบ) KASSA HOME รุ่น UDC-A05AB4 ขนาด 63 x 40 x 90 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60372918,ตู้ลิ้นชัก 4 ชั้นทึบ STACKO MORI 40x59x90.8 ซม. สีขาว,STACKO,https://www.homepro.co.th/p/1104652,https://www.homepro.co.th/p/1102758,85,"The candidate is a 'drawer cabinet' with the highest SpecMatch% among preferred brands, and dimensions are within an acceptable range.",INCORRECT
12,174,สายรัดสายไฟ GIANT KINGKONG รุ่น HT-3.6 x 200 (BK) ขนาด 3.6 x 200 8.0 นิ้ว (แพ็ค 100 ชิ้น) สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60166205,เคเบิ้ลไทร์ ELEKTRA 8 นิ้ว สีดำ (100 เส้น),ELEKTRA,https://www.homepro.co.th/p/1092084,https://www.homepro.co.th/p/1092084,75,"The candidate is the same product type (cable tie), has a good spec match (55%), and matches the key specs of size and pack count.",CORRECT
12,176,ครกหิน 6 นิ้ว พร้อมสาก KASSA HOME รุ่น 5RYQ1585 สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60395547,ครกหินพร้อมสาก COLOR KIT 6 นิ้ว,COLOR KIT,https://www.homepro.co.th/p/1170031,https://www.homepro.co.th/p/1170031,95,"Candidate has 100% spec match, matching product type (stone mortar and pestle) and size, making it a strong equivalent.",CORRECT
12,177,โคมไฟกิ่งภายนอก E27x1 LUZINO รุ่น 0313-WD BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60370246,ไฟกิ่งภายนอก CARINI BO-G3101/2 สีดำ,CARINI,https://www.homepro.co.th/p/1003063,https://www.homepro.co.th/p/1200198,75,"Candidate 6 is an outdoor wall lamp from the preferred brand CARINI, matching the critical product type of the source.",INCORRECT
12,178,ตู้บานเปิดอเนกประสงค์แบบพับเก็บได้ 4 ชั้น KASSA HOME รุ่น C-2026-L4 ขนาด 70 x 46 x 149 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60393930,ตู้เสื้อผ้าพับเก็บได้ 4 ชั้น STACKO CLAIRE 69x50x136 ซม. สีขาว,STACKO,https://www.homepro.co.th/p/1241775,https://www.homepro.co.th/p/1241775,66,"The candidate is a STACKO foldable wardrobe with 4 tiers and similar dimensions (69x50) to the source's (70x46), making it the closest match despite a slight difference in type.",CORRECT
12,179,อุปกรณ์ปรับระดับกระเบื้อง GIANT KINGKONG PRO รุ่น ZPQ-01 (แพ็ค 50 ชิ้น) สีดำ - น้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60326647,ชุดอุปกรณ์ปรับระดับกระเบื้อง TARA H15N แบบหมุน,TARA,https://www.homepro.co.th/p/1218486,https://www.homepro.co.th/p/1218486,75,"Candidate is a 'tile leveling kit' from a preferred brand (TARA), which is a very close product type match to 'tile leveling device'. Although the SpecMatch is 0% based on numerical/identifier specs, the product type and brand preference make it the strongest candidate.",CORRECT
13,180,แปรงทาสีน้ำมันขนสัตว์ด้ามไม้ GIANT KINGKONG รุ่น PB-037-2 ขนาด 2 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60271279,แปรงทาสีน้ำมัน FONKEY 2 นิ้ว,FONKEY,https://www.homepro.co.th/p/1158408,https://www.homepro.co.th/p/1158408,90,"Candidate is an oil paint brush of the same size and type, and has a high spec match percentage.",CORRECT
13,182,กล่องกันน้ำ GIANT KINGKONG รุ่น V-128 ขนาด 4 x 4 นิ้ว สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60388257,กล่องกันน้ำ SOKAWA 4x4 นิ้ว สีเหลือง,SOKAWA,https://www.homepro.co.th/p/1115049,https://www.homepro.co.th/p/1137997,98,"The candidate is a perfect spec match for dimensions, size, and product type, differing only in brand and color.",INCORRECT
13,184,กล่องเครื่องมือพลาสติกล้อลาก 2 ชั้น GIANT KINGKONG PRO รุ่น HL3042-P ขนาด 26 นิ้ว สีดำ - เงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60313391,กล่องเครื่องมือมีล้อลาก MATALL HL3042-P,MATALL,https://www.homepro.co.th/p/1049741,https://www.homepro.co.th/p/1049741,75,"The candidate has the exact same product type, a preferred brand (MATALL), and shares the model number HL3042-P as a key identifier, despite a lower calculated spec match percentage for other criteria. The source and candidate appear to be the exact same product from different brands.",CORRECT
13,190,โคมแทรคไลท์เข้ารางสี่เหลี่ยม GU5.3x1 LUZINO รุ่น CS14-BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60392230,แทรคไลท์ ติดราง GU5.3 CARINI CS14 สีดำ,CARINI,https://www.homepro.co.th/p/1091371,https://www.homepro.co.th/p/1091371,90,"The candidate is the correct product type (track light), features a preferred brand (CARINI), and shares the key identifier 'GU5' which is highly specific.",CORRECT
13,191,เทปปิดกล่อง GIANT KINGKONG ขนาด 48 มม. x 45 หลา (แพ็ค 12 ม้วน) สีใส,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60210953,เทป OPP PACK IN 2 นิ้ว x 45 หลา สีใส 12 ม้วน/แพ็ค,PACK IN,https://www.homepro.co.th/p/1153132,https://www.homepro.co.th/p/1153132,90,"Candidate 0 is an OPP packing tape with matching size and identifiers, and is from a preferred brand.",CORRECT
13,193,ปืนยิงยาแนว GIANT KINGKONG รุ่น GH3016B ขนาด 9 นิ้ว สีส้ม,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60194050,"ปืนยิงซิลิโคน DEXZON ทรงครึ่งวงกลม 9"" สีแดง",DEXZON,https://www.homepro.co.th/p/1178949,https://www.homepro.co.th/p/1157496,95,"The candidate is a sealant gun with the same size and a preferred brand (DEXZON), resulting in a 100% spec match for critical attributes and a brand match.",INCORRECT
14,195,เทปปิดกล่อง GIANT KINGKONG ขนาด 48 มม. x 45 หลา (แพ็ค 12 ม้วน) สีชา,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60210955,เทป OPP PACK IN 2 นิ้ว x 45 หลา สีน้ำตาล 12 ม้วน/แพ็ค,PACK IN,https://www.homepro.co.th/p/1153064,https://www.homepro.co.th/p/1153064,70,"The candidate has a matching product type (opp tape vs packing tape), a high SpecMatch% (50%), and is from a preferred brand (PACK IN).",CORRECT
14,197,สายยางเด้ง 5/8 นิ้ว FONTE ยาว 30 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60338032,สายยางม้วน PVC เด้ง SPRING 5/8 นิ้ว x 30 ม. สีน้ำเงิน,SPRING,https://www.homepro.co.th/p/1204502,https://www.homepro.co.th/p/1204502,95,"The candidate 'สายยางม้วน PVC เด้ง SPRING 5/8 นิ้ว x 30 ม. สีน้ำเงิน' is a garden hose with matching size and length, from the preferred brand SPRING, and has a high spec match of 89%.",CORRECT
14,200,ถังต้มน้ำไฟฟ้า ZAGIO รุ่น ZG-4450 ความจุ 10 ลิตร สีเงิน,ZAGIO,https://www.thaiwatsadu.com/th/sku/60289340,หม้อต้มน้ำไฟฟ้า MITSUMARU KT-110 10ลิตร,MITSUMARU,https://www.homepro.co.th/p/1103618,https://www.homepro.co.th/p/1103618,70,"The candidate has a 100% spec match for volume and is of a preferred brand, but the product type is slightly different (electric kettle vs electric water boiler).",CORRECT
14,201,รถเข็นปูนล้อเดี่ยวตัน 13 นิ้ว GIANT KINGKONG รุ่น HB-6200 ขนาด 60 ลิตร รับน้ำหนัก 130 กก. สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60328859,รถเข็นปูน ล้อเดี่ยว MATALL WB6602 สีแดง,MATALL,https://www.homepro.co.th/p/1168190,https://www.homepro.co.th/p/1168190,80,"The candidate is a wheelbarrow from a preferred brand (MATALL) and has the correct product type, despite lacking specific attribute matches in the provided data, a common issue when original specs are not fully parsed.",CORRECT
14,204,ถังขยะใหญ่ฝาช่องทิ้ง GIANT KINGKONG รุ่น LXD-120BG RED ความจุ 120 ลิตร สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60294822,ถังขยะเหลี่ยม ฝาเปิด-ปิด มีล้อ ACCO 120L สีแดง,ACCO,https://www.homepro.co.th/p/1112300,https://www.homepro.co.th/p/1112300,95,The candidate is a trash can with the exact same volume (120 L) and is the closest product type match to the source 'trash bin'.,CORRECT
14,207,โคมดาวน์ไลท์หน้ากลม 4 นิ้ว LED 9W Daylight LUZINO รุ่น PN-JYX0101-9W/DL สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60308450,ดาวน์ไลท์ LED PHILIPS 59449 MESON105 4 นิ้ว 9 วัตต์ DAYLIGHT สีขาว,PHILIPS,https://www.homepro.co.th/p/1112838,https://www.homepro.co.th/p/1145118,75,"Candidate has the highest SpecMatch and is a downlight, matching wattage, size, and color temperature. Although not a preferred brand, it's the closest match.",INCORRECT
15,214,ล้อยาง(นั่งร้าน)แบบเดือยหมุนได้มีเบรค 20ซม. GIANT KINGKONG รุ่น 1158-200 ขนาด 20 ซม. สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60139029,ลูกล้อนั่งร้านยาง DEXZON เดือยหมุน มีเบรก 8 นิ้ว สีดำ,DEXZON,https://www.homepro.co.th/p/1251658,https://www.homepro.co.th/p/1251658,75,"The candidate is a preferred brand (DEXZON), has the correct product type (scaffolding castor), and a high spec match (66%) including the presence of a brake, though the size is in inches instead of cm.",CORRECT
15,216,กล่องอเนกประสงค์พร้อมล้อและฝาล็อก Dino KASSA HOME รุ่น WIN-DCS903 ขนาด 235 ลิตร สีดำ,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60313120,กล่องเก็บของ 235 ลิตร ME LIVING 903L 67.7x87.9x58.2 ซม. สีดำ,ME LIVING,https://www.homepro.co.th/p/1230386,https://www.homepro.co.th/p/1230386,100,"The candidate is a storage box with the exact same volume (235 L) as the source, and is from a preferred brand (ME LIVING). The SpecMatch is 100%.",CORRECT
15,221,กรรไกรตัดท่อพีวีซี GIANT KINGKONG PRO รุ่น KKP50312 ขนาด 42 มม. สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60293192,กรรไกรตัดท่อ PVC MATALL HMP81005-A,MATALL,https://www.homepro.co.th/p/1162955,https://www.homepro.co.th/p/1162955,90,"The candidate is a 'pvc pipe cutter' which closely matches the source's 'pipe cutter' product type, is by the most preferred brand MATALL, and has a 50% spec match.",CORRECT
15,222,ถังขยะแบบเหยียบสเตนเลส Soft Closed KASSA HOME รุ่น 11606-003 ความจุ 12 ลิตร สีเงินด้าน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60271535,ถังขยะเหยียบกลม ACCO SILVEY 12 ลิตร สีเงิน,ACCO,https://www.homepro.co.th/p/1220492,https://www.homepro.co.th/p/1220492,95,"Candidate has a matching product type (trash can) and volume (12L), and is from a preferred brand (ACCO).",CORRECT
16,225,ไม้แขวนเสื้อลวดเคลือบ KASSA HOME รุ่น 2.4 mm. (แพ็ก 24 ชิ้น) สีขาวออฟไวท์,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60328779,ไม้แขวนเสื้อเคลือบPVC ขาว PLIM (1x12),PLIM,https://www.homepro.co.th/p/196167,https://www.homepro.co.th/p/196167,75,"The candidate is also a clothes hanger and from a preferred brand (PLIM), though specific specs like pack count and model (2.4mm) are missing from the candidate's description, making it an approximate match based on product type and brand preference.",CORRECT
16,227,ถังขยะขาเหยียบแบบสี่เหลี่ยม Soft Closed KASSA HOME รุ่น 12L-97895-002 ความจุ 12 ลิตร สีเงิน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60290165,ถังขยะเหยียบ ACCO EK9366MT ขนาด 12L สีเงิน,ACCO,https://www.homepro.co.th/p/1040980,https://www.homepro.co.th/p/1040980,95,The candidate is a preferred brand and an exact product type match with 100% spec match on volume for a trash can.,CORRECT
16,228,ม้านั่งในสวน FONTE รุ่น 145.773 สีดำ,FONTE,https://www.thaiwatsadu.com/th/sku/60383499,ม้านั่งสนาม SPRING EVELYN PALM สี BRONZE,SPRING,https://www.homepro.co.th/p/1182193,https://www.homepro.co.th/p/1182193,80,"Candidate 0 is a preferred brand (SPRING) and is explicitly identified as a 'lawn bench' which is a very close product type to 'garden bench' of the source product, with a 50% spec match.",CORRECT
16,230,กล่องกระดาษ 5 ชั้น ฝาชน GIANT KINGKONG รุ่น KI125/M-5BC ขนาด 35 x 45 x 40 ซม. สีน้ำตาล,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60312447,กล่องฝาปิด PACK IN 40x45x35 ซม.,PACK IN,https://www.homepro.co.th/p/194752,https://www.homepro.co.th/p/194752,60,"Candidate is a cardboard box from a preferred brand with similar dimensions, although the length is slightly different. The overall dimensions are close enough to be considered a reasonable alternative.",CORRECT
16,232,ถังขยะขาเหยียบแบบสี่เหลี่ยม Soft Closed KASSA HOME รุ่น 30L-97896-002 ความจุ 30 ลิตร สีเงิน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60290166,ถังขยะเหยียบ ACCO SOFT CLOSED EK1437MT ขนาด 30L สีเงิน,ACCO,https://www.homepro.co.th/p/1043119,https://www.homepro.co.th/p/1043119,95,"The candidate is the same product type (trash can) with identical volume and 'SOFT CLOSED' identifiers, and it belongs to a preferred brand (ACCO).",CORRECT
16,233,โคมไฟแขวนเหล็ก E27x1 LUZINO รุ่น YD-DT1504M(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60263453,ไฟช่อ CARINI MS16D08 สีดำ 1 หัว,CARINI,https://www.homepro.co.th/p/1063671,https://www.homepro.co.th/p/1180630,75,"Candidate 4 is a 'pendant light', matching the product type, is from the highly preferred brand CARINI, and has a comparable price. Although the spec match percentage is 0% due to differing specific specs, it is the best available alternative based on product type and brand preference.",INCORRECT
16,235,เกรียงโป๊วสีเหล็กด้ามพลาสติก GIANT KINGKONG PRO รุ่น H36-4 ขนาด 4 นิ้ว สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60292791,เกรียงโป๊วสี MATALL 4 นิ้ว,MATALL,https://www.homepro.co.th/p/1167192,https://www.homepro.co.th/p/1167192,95,The candidate is a putty knife from a preferred brand (MATALL) with a perfect spec match on size.,CORRECT
17,240,ที่คว่ำจานสเตนเลสพร้อมถาดรอง 2 ชั้น KASSA HOME รุ่น WK810449-1 ขนาด 46.6 x 32.2 x 41.1 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60367273,ชั้นคว่ำจานอลูมิเนียม 2 ชั้น มีถาดรองน้ำ KECH SAKURA,KECH,https://www.homepro.co.th/p/1201175,https://www.homepro.co.th/p/1235030,70,"The best matching candidate is a 'dish rack' from a preferred brand (KECH) with 2 tiers, matching the critical product type and a key spec of the source product.",INCORRECT
17,243,บันไดอะลูมิเนียมทรง A แบบมีถาดขึ้นลงทางเดียว GIANT KINGKONG PRO รุ่น LDA10005D ขนาด 5 ขั้น สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60289686,บันไดอะลูมิเนียมทรง A มีมือจับ MATALL 5 ขั้น,MATALL,https://www.homepro.co.th/p/1102878,https://www.homepro.co.th/p/1157044,85,"The candidate is the same product type (a-frame ladder) and brand (MATALL, PREFERRED#1), with a high spec match for steps (5 steps) and ladder type, making it the best equivalent despite the higher price.",INCORRECT
17,246,โคมแทรคไลท์เข้ารางกลม GU5.3x1 LUZINO รุ่น CS13-BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60392228,แทรคไลท์ ติดผนัง GU5.3 CARINI CS13SBK สีดำ,CARINI,https://www.homepro.co.th/p/1223428,https://www.homepro.co.th/p/1223428,80,"Candidate 1 is the same product type (track light) and from the top preferred brand (CARINI). The SpecMatch is 21%, which is acceptable given the lack of specific numerical matches, but 'GU5' is a key identifier match.",CORRECT
