Product_name,Thaiwatsadu_price,Thaiwatsadu_link,HomePro_price,HomePro_link,Thaiwatsadu SKU
กล่องใส่กระดาษทิชชู่ทรงเหลี่ยม Namu KASSA HOME CHG23316 21x13x10 ซม. ขาว-น้ำตาล,78,https://www.thaiwatsadu.com/th/sku/60390777,79,https://www.homepro.co.th/p/1170736,60390777
กล่องใส่รองเท้า 2 แถว 6 ชั้น Visby KASSA HOME S2-S12-D6(C) 53x34x99 ซม. ขาว-ใส,1580,https://www.thaiwatsadu.com/th/sku/60412600,1690,https://www.homepro.co.th/p/1263081,60412600
กล่องใส่รองเท้าแบบซ้อนได้ Magnet KASSA HOME API-1017-CR 37.5x28x18.3 ซม. ครีม,158,https://www.thaiwatsadu.com/th/sku/60417768,199,https://www.homepro.co.th/p/1161385?currentTimeMillis=1624596543294,60417768
กล่องใส่รองเท้าแบบซ้อนได้ Magnet KASSA HOME API-1017-WH 37.5x28x18.3 ซม. ขาว,158,https://www.thaiwatsadu.com/th/sku/60417769,199,https://www.homepro.co.th/p/1161385?currentTimeMillis=1624596543294,60417769
ครกหินพร้อมสาก 5.2 นิ้ว KASSA HOME 5RYQ1308-1 13x13x8 ซม. เทาเข้ม,488,https://www.thaiwatsadu.com/th/sku/60395549,490,https://www.homepro.co.th/p/1170031,60395549
ครกหินพร้อมสาก 6 นิ้ว KASSA HOME 5RYQ1585 15x15x8.5 ซม. เทา,388,https://www.thaiwatsadu.com/th/sku/60395547,490,https://www.homepro.co.th/p/1170031,60395547
ครกหินพร้อมสาก 7.6 นิ้ว KASSA HOME 5RYQ1911 19x19x11 ซม. เทา,488,https://www.thaiwatsadu.com/th/sku/60395548,590,https://www.homepro.co.th/p/1012656,60395548
ชั้นคว่ำจานสเตนเลสแบบตั้งพื้น 2 ชั้น (ใหญ่) Dante KASSA HOME รุ่น KWH-SD021 สีเงิน,2280,https://www.thaiwatsadu.com/th/sku/60343700,2990,https://www.homepro.co.th/p/183697,60343700
ชั้นคว่ำจานสแตนเลสแบบตั้งพื้น 2 ชั้น (เล็ก) Dante KASSA HOME KWH-SD002 50x30x40 ซม. เงิน,1980,https://www.thaiwatsadu.com/th/sku/60343699,2390,https://www.homepro.co.th/p/192205,60343699
ชั้นคว่ำจานเหล็กชุบโครเมียมตั้งพื้น 2 ชั้น (เล็ก) Dylan KASSA HOME รุ่น MHC-5534 ขนาด 50 ซม. สีเงิน,998,https://www.thaiwatsadu.com/th/sku/60344842,1399,https://www.homepro.co.th/p/194804,60344842
ชั้นตะแกรงเหล็กอเนกประสงค์ 4 ชั้น Linear KASSA HOME รุ่น WMT ขนาด 90 x 45 x 160 ซม. สีขาว,1180,https://www.thaiwatsadu.com/th/sku/60362483,2490,https://www.homepro.co.th/p/1106157,60362483
ชั้นตะแกรงเหล็กอเนกประสงค์ 4 ชั้น Linear KASSA HOME รุ่น WMT ขนาด 90 x 45 x 160 ซม. สีดำ,1180,https://www.thaiwatsadu.com/th/sku/60316130,1990,https://www.homepro.co.th/p/1098095,60316130
ชั้นตะแกรงเหล็กอเนกประสงค์ 4 ชั้น Rocky KASSA HOME A1932-MBK 90x45x160 ซม. ดำ,898,https://www.thaiwatsadu.com/th/sku/60387802,2691,https://www.homepro.co.th/p/1245817,60387802
ชั้นตะแกรงเหล็กอเนกประสงค์ 4 ชั้น Rocky KASSA HOME A1932-WH 90x45x160 ซม. ขาว,898,https://www.thaiwatsadu.com/th/sku/60387803,2691,https://www.homepro.co.th/p/1245817,60387803
ชั้นตะแกรงเหล็กอเนกประสงค์ 4 ชั้น Rocky KASSA HOME A2526-WH 90x45x160 ซม. ขาว,1280,https://www.thaiwatsadu.com/th/sku/60387805,1590,https://www.homepro.co.th/p/1245881,60387805
ชั้นวางของพลาสติกอเนกประสงค์ 3 ชั้น KASSA HOME API-1030L 51x41x90 ซม. ขาว,378,https://www.thaiwatsadu.com/th/sku/60425382,350,https://www.homepro.co.th/p/1243610,60425382
ชั้นวางของพลาสติกอเนกประสงค์ 3 ชั้น KASSA HOME API-1030-M 40.7x32.7x72.5 ซม. เทา-ขาว,278,https://www.thaiwatsadu.com/th/sku/60403825,350,https://www.homepro.co.th/p/1243610,60403825
ชั้นวางของสแตนเลสอเนกประสงค์แบบตั้งพื้น 2 ชั้น (ใหญ่) Daniel KASSA HOME KS-106-HD32 60x40x50 ซม. เงิ,1730,https://www.thaiwatsadu.com/th/sku/60345870,2390,https://www.homepro.co.th/p/192205,60345870
ชั้นวางของอเนกประสงค์ 3 ชั้น พร้อมล้อเลื่อน Vinter KASSA HOME HM-ST25346-BK 46x38x86 ซม. ดำ,1180,https://www.thaiwatsadu.com/th/sku/60392546,1290,https://www.homepro.co.th/p/1098200,60392546
ชั้นวางของอเนกประสงค์พร้อมล้อเลื่อน 5 ลิ้นชัก Salon KASSA HOME NAP021-PS5T 33x39x94 ซม. ขาว,1030,https://www.thaiwatsadu.com/th/sku/60317303,1290,https://www.homepro.co.th/p/1245455,60317303
ชั้นวางของอเนกประสงค์พื้นไม้เอ็มดีเอฟ 5 ชั้น Woody KASSA HOME MHR-06GR 90x45x183 ซม. ดำ,1130,https://www.thaiwatsadu.com/th/sku/60388624,2590,https://www.homepro.co.th/p/1232250,60388624
ชั้นวางของอเนกประสงค์สเตนเลส 3 ชั้น พร้อมล้อเลื่อน Danin KASSA HOME JAH019 37.7x26.9x86.5 ซม. เงิน,1080,https://www.thaiwatsadu.com/th/sku/60374152,1479,https://www.homepro.co.th/p/1276400,60374152
ชั้นวางพลาสติก 2 ชั้น แบบเข้ามุม Circle KASSA HOME รุ่น API-10302-2 ขนาด 41.3 x 27 x 36.5 ซม. สีขาว,108,https://www.thaiwatsadu.com/th/sku/60404704,139,https://www.homepro.co.th/p/292319,60404704
ชั้นวางพลาสติก 3 ชั้น แบบเข้ามุม Circle KASSA HOME รุ่น API-10302-3 ขนาด 41.3 x 27 x 58.5 ซม. สีขาว,148,https://www.thaiwatsadu.com/th/sku/60404705,339,https://www.homepro.co.th/p/229486,60404705
ชุดกรรไกรทำครัว 3 ชิ้น KASSA HOME KS82B005-3 30X19X1 ซม. เงิน,78,https://www.thaiwatsadu.com/th/sku/60326838,79,https://www.homepro.co.th/p/1247635,60326838
ชุดถังบิดม็อบตะแกรงสเตนเลส พร้อมไม้ถู KASSA HOME รุ่น GN115 สีเทา,478,https://www.thaiwatsadu.com/th/sku/60376794,980,https://www.homepro.co.th/p/1232197,60376794
ชุดถังปั่นม๊อบกลมถังแยกน้ำดี-น้ำเสีย 2.5 ลิตร พร้อมไม้ถูและอะไหล่ผ้า2ชิ้น KASSA HOME WYL-817 32.5x3,358,https://www.thaiwatsadu.com/th/sku/60395996,890,https://www.homepro.co.th/p/1232162,60395996
ชุดหม้ออเนกประสงค์ 21 ซม. KASSA HOME 4 ชิ้น/ชุด SFMTG เงิน,398,https://www.thaiwatsadu.com/th/sku/60368015,550,https://www.homepro.co.th/p/1179944,60368015
ชุดไม้กวาดพร้อมที่โกยผงด้ามสแตนเลสแบบยาว LIAO รุ่น C130024 ขนาด 85 ซม. สีแดง - เทา,128,https://www.thaiwatsadu.com/th/sku/60284486,189,https://www.homepro.co.th/p/1083202,60284486
ตะกร้ากลมเนื้อนิ่ม พลาสติก Circle KASSA HOME PN862 41x43x55 ซม.ขาว,198,https://www.thaiwatsadu.com/th/sku/60228851,229,https://www.homepro.co.th/p/1026752,60228851
ตะกร้าผ้าพลาสติกเหลี่ยมหูหิ้ว KASSA HOME 5040 51x40.5x40 ซม. น้ำตาล,98,https://www.thaiwatsadu.com/th/sku/60427063,179,https://www.homepro.co.th/p/1077169?srsltid=AfmBOorACjznErQumJ-rj51uIEAuRR4zaV-Vk4wPc2aSq2b_dGKzUtHN,60427063
ตะกร้าผ้าเหลี่ยมสูงมีหูหิ้ว Circle KASSA HOME 38219 42.5x45x44 cm. ขาว,198,https://www.thaiwatsadu.com/th/sku/60416919,149,https://www.homepro.co.th/p/1129524?lang=th,60416919
ตะกร้าผ้าเหลี่ยมหวายเทียม Rattania KASSA HOME ZY2726 36x36x40 cm. น้ำตาล,480,https://www.thaiwatsadu.com/th/sku/60375571,990,https://www.homepro.co.th/p/1114713,60375571
ตะกร้าล้อลากสูง มีหูหิ้ว Circle KASSA HOME รุ่น 5025WG ขนาด 50 x 37 x 64 สีขาว - หูหิ้วเทา,198,https://www.thaiwatsadu.com/th/sku/60392583,189,https://www.homepro.co.th/p/1101743,60392583
ตะกร้าอเนกประสงค์ทรงเหลี่ยมพร้อมหูจับ KASSA HOME GRANOLA TG52052-S 30.5x21x8.5 ซม. ธรรมชาติ,258,https://www.thaiwatsadu.com/th/sku/60367256,199,https://www.homepro.co.th/p/1238136,60367256
ตะกร้าอเนกประสงค์ทรงเหลี่ยมพร้อมหูจับ KASSA HOME GRANOLA TG52054-L 27.5x18x14 ซม. ธรรมชาติ,258,https://www.thaiwatsadu.com/th/sku/60367258,199,https://www.homepro.co.th/p/1238125,60367258
ตะกร้าอเนกประสงค์ทรงเหลี่ยมพร้อมหูจับ KASSA HOME GRANOLA TG52056-XL 31x22x15.5 ซม. ธรรมชาติ,298,https://www.thaiwatsadu.com/th/sku/60367259,279,https://www.homepro.co.th/p/1238114,60367259
ตะกร้าอเนกประสงค์ทรงเหลี่ยมพร้อมหูจับ KASSA HOME GRANOLA TG52059-SS 26x17x8 ซม. ธรรมชาติ,178,https://www.thaiwatsadu.com/th/sku/60367255,159,https://www.homepro.co.th/p/1238135,60367255
ตะกร้าอเนกประสงค์ทรงเหลี่ยมพร้อมหูจับ KASSA HOME GRANOLA TG52061-XXL 40x34x16 ซม. ธรรมชาติ,428,https://www.thaiwatsadu.com/th/sku/60367260,369,https://www.homepro.co.th/p/1238126,60367260
ตะหลิวไม้ Omero KASSA HOME รุ่น AQ05W001-09 สีบีช,79,https://www.thaiwatsadu.com/th/sku/60314334,99,https://www.homepro.co.th/p/1214046,60314334
ตู้บานเปิด 2 ชั้น พร้อมราวแขวนผ้าอะลูมิเนียม KASSA HOME รุ่น Mini Clothes V.2 ขนาด 70 x 50 x 122 ซม.,1880,https://www.thaiwatsadu.com/th/sku/60397454,2190,https://www.homepro.co.th/p/1184047,60397454
ตู้บานเปิดอเนกประสงค์ 2 ชั้น KASSA HOME รุ่น SPP-Color Vid-2 ขนาด 69 x 50 x 85 ซม. สีเทา - ขาว,1180,https://www.thaiwatsadu.com/th/sku/60330524,1490,https://www.homepro.co.th/p/1184078,60330524
ตู้บานเปิดอเนกประสงค์ 3 ชั้น KASSA HOME รุ่น SPP-Color Vid-3 ขนาด 69 x 50 x 121 ซม. สีเทา - ขาว,1670,https://www.thaiwatsadu.com/th/sku/60330525,1699,https://www.homepro.co.th/p/1173626?lang=th,60330525
ตู้บานเปิดอเนกประสงค์ 4 ชั้น KASSA HOME รุ่น SPP-Color Vid-4 ขนาด 69 x 50 x 160 ซม. สีเทา - ขาว,2180,https://www.thaiwatsadu.com/th/sku/60330526,2390,https://www.homepro.co.th/p/1184213,60330526
ตู้บานเปิดอเนกประสงค์แบบพับเก็บได้ 4 ชั้น KASSA HOME รุ่น C-2026-L4 ขนาด 70 x 46 x 149 ซม.,1950,https://www.thaiwatsadu.com/th/sku/60393930,2990,https://www.homepro.co.th/p/1241775,60393930
ตู้ลิ้นชักอเนกประสงค์ 4 ชั้น (โครงทึบ) KASSA HOME API-1800M4 58x40x93.5 ซม. ขาว-เทา,1180,https://www.thaiwatsadu.com/th/sku/60332254,1399,https://www.homepro.co.th/p/1104652,60332254
ตู้ลิ้นชักอเนกประสงค์ 4 ชั้น Jasmin KASSA HOME รุ่น API-1500M4 ขนาด 50 x 47.2 x 92.3 ซม. สีพาสเทล,898,https://www.thaiwatsadu.com/th/sku/60335317,1090,https://www.homepro.co.th/p/1117329,60335317
ตู้ลิ้นชักอเนกประสงค์ 4 ชั้น Mushi KASSA HOME รุ่น API-1100M4 ขนาด 32.5 x 41 x 66 ซม. สีเทา,198,https://www.thaiwatsadu.com/th/sku/60362831,799,https://www.homepro.co.th/p/1102019,60362831
ตู้ลิ้นชักอเนกประสงค์ 4 ชั้น Rattan KASSA HOME API-1077M4 50x40x104 ซม. ขาว-เทา,658,https://www.thaiwatsadu.com/th/sku/60313209,899,https://www.homepro.co.th/p/1248873,60313209
ตู้ลิ้นชักอเนกประสงค์ 5 ชั้น (โครงทึบ) KASSA HOME รุ่น API-1600M5 ขนาด 43 ซม. สีขาว - เทา,628,https://www.thaiwatsadu.com/th/sku/60313225,899,https://www.homepro.co.th/p/1162129,60313225
ตู้ลิ้นชักอเนกประสงค์ 5 ชั้น (โครงทึบ) KASSA HOME รุ่น API-1800M4 ขนาด 58 x 40 x 114.5 ซม. สีขาว-เทา,1480,https://www.thaiwatsadu.com/th/sku/60332255,1890,https://www.homepro.co.th/p/1102787,60332255
ตู้ลิ้นชักอเนกประสงค์ 5 ชั้น Jasmin KASSA HOME API-1500M5 50x47.2x114.6 ซม. พาสเทล,998,https://www.thaiwatsadu.com/th/sku/60335316,1799,https://www.homepro.co.th/p/1138783,60335316
ตู้ลิ้นชักอเนกประสงค์ 5 ชั้น Rattan KASSA HOME รุ่น API-1078M5 ขนาด 60 ซม. สีขาว - เทา,798,https://www.thaiwatsadu.com/th/sku/60313213,1090,https://www.homepro.co.th/p/1150070,60313213
ตู้ลิ้นชักอเนกประสงค์ท็อปไม้ 4 ชั้น (โครงทึบ) KASSA HOME รุ่น UDC-A05AB4 ขนาด 63 x 40 x 90 ซม.,1380,https://www.thaiwatsadu.com/th/sku/60372918,1590,https://www.homepro.co.th/p/1102758,60372918
ตู้ลิ้นชักอเนกประสงค์ท็อปไม้ 5 ชั้น (โครงทึบ) KASSA HOME รุ่น UDC-A05AB5 ขนาด 63 x 40 x 112 ซม.,1580,https://www.thaiwatsadu.com/th/sku/60372921,1890,https://www.homepro.co.th/p/1102787,60372921
ถังขยะขาเหยียบเหลี่ยม 12 ลิตร สเตนเลส Soft Closed KASSA HOME 12L-97895-002 27.2x25.5x40.2 cm. เงิน,758,https://www.thaiwatsadu.com/th/sku/60290165,1390,https://www.homepro.co.th/p/1040980,60290165
ถังขยะขาเหยียบเหลี่ยม 30 ลิตร สเตนเลส KASSA HOME 30L-97896-002 34.5x32.5x61.5 cm. เงิน,1480,https://www.thaiwatsadu.com/th/sku/60290166,2190,https://www.homepro.co.th/p/1043119,60290166
ถังขยะมีล้อและที่เหยียบ GIANT KINGKONG YY-240C-YL ความจุ 240 ลิตร สีเหลือง,1580,https://www.thaiwatsadu.com/th/sku/60243738,2190,https://www.homepro.co.th/p/1154492,60243738
ถังขยะมีล้อและที่เหยียบ GIANT KINGKONG รุ่น YY-240C-BL ความจุ 240 ลิตร สีน้ำเงิน,1580,https://www.thaiwatsadu.com/th/sku/60278928,2190,https://www.homepro.co.th/p/1154473,60278928
ถังขยะมีล้อและที่เหยียบ GIANT KINGKONG รุ่น YY-240C-RD ความจุ 240 ลิตร สีแดง,1580,https://www.thaiwatsadu.com/th/sku/60332257,2190,https://www.homepro.co.th/p/1154350,60332257
ถังขยะแบบเหยียบสเตนเลส KASSA HOME รุ่น 11052-017 ความจุ 5 ลิตร สีเงิน,198,https://www.thaiwatsadu.com/th/sku/60271530,439,https://www.homepro.co.th/p/1220490,60271530
ถังขยะแบบเหยียบสแตนเลส 12 ลิตร Soft Closed Kassa Home 11606-003 27x27x39.5 cm. สีเงินด้าน,580,https://www.thaiwatsadu.com/th/sku/60271535,579,https://www.homepro.co.th/p/1220492,60271535
ถังขยะใหญ่ฝาช่องทิ้ง GIANT KINGKONG รุ่น LXD-120BG RED ความจุ 120 ลิตร สีแดง,983,https://www.thaiwatsadu.com/th/sku/60294822,1490,https://www.homepro.co.th/p/1112300,60294822
ถังน้ำพร้อมฝา 66 ลิตร (17GL) KASSA HOME NO.20 45.5*48*62 cm. สีดำ,118,https://www.thaiwatsadu.com/th/sku/60219850,399,https://www.homepro.co.th/p/194783?srsltid=AfmBOoqTg8BTqHkcZOpt2bPsDMYSv1cPUyokjYgfeewl7j4aSs9UoVUv,60219850
ถังน้ำพร้อมฝาล็อค 125 ลิตร เพชรสยาม 6117 67x73.5 ซม. สีดำ,398,https://www.thaiwatsadu.com/th/sku/60287145,559,https://www.homepro.co.th/p/1194547?lang=th&gad_source=1&gclid=CjwKCAiA34S7BhAtEiwACZzv4c--9PwZ9_CJmJJZEpIwtBW8snzIRu7SY-ZDarIDeXAgaMLIvQceoxoCIUAQAvD_BwE,60287145
ถังน้ำหูธรรมดา 17 ลิตร (4.5GL) KASSA HOME 4.5 gl 30x29.5 cm. สีขาว,80,https://www.thaiwatsadu.com/th/sku/60198895,99,https://www.homepro.co.th/p/195692,60198895
ถังน้ำหูธรรมดา 24 ลิตร (6.5GL) KASSA HOME 6.5 gl 34.5x33.5 cm. สีขาว,108,https://www.thaiwatsadu.com/th/sku/60198901,139,https://www.homepro.co.th/p/195691,60198901
ถังผงขาเหยียบKASSA HOME รุ่น 542HW ความจุ 12.40ลิตร สีเทา,198,https://www.thaiwatsadu.com/th/sku/60273544,169,https://www.homepro.co.th/p/1135630,60273544
ถังผงเหลี่ยม (9 L) KASSA HOME 1143 สีเทา,93,https://www.thaiwatsadu.com/th/sku/60290529,149,https://www.homepro.co.th/p/242081,60290529
ถาดหวายเทียมอเนกประสงค์ KASSA HOME ZY191752CH 35x25x10 ซม. น้ำตาล,178,https://www.thaiwatsadu.com/th/sku/60313277,199,https://www.homepro.co.th/p/1260903,60313277
ถุงขยะมาตรฐานหนาพิเศษแบบพับ เกรดรีไซเคิล KASSA HOME มาตรฐานหนาพิเศษ 36x45นิ้ว 1 กก. สีดำ,68,https://www.thaiwatsadu.com/th/sku/60403877,79,https://www.homepro.co.th/p/191609,60403877
ที่คว่ำจานพลาสติกพร้อมฝาครอบ 1 ชั้น KASSA HOME รุ่น JCJ-2408 ขนาด 44.5 x 42.8x 29ซม. สีขาว,198,https://www.thaiwatsadu.com/th/sku/60212319,299,https://www.homepro.co.th/p/1022895,60212319
ที่คว่ำจานพลาสติกพร้อมฝาปิด 1 ชั้น Leaf KASSA HOME JCJ-2401 45x24x29.5 ซม. ขาว,158,https://www.thaiwatsadu.com/th/sku/60414832,189,https://www.homepro.co.th/p/1055448,60414832
ที่คว่ำจานสเตนเลสพร้อมถาดรอง 2 ชั้น KASSA HOME WK810449-1 46.6x32.2x41.1 ซม. ขาว - เงิน,798,https://www.thaiwatsadu.com/th/sku/60367273,899,https://www.homepro.co.th/p/1235030,60367273
ที่คว่ำจานสเตนเลสแบบติดผนัง Dylan KASSA HOME รุ่น KS-106-WD61 ขนาด 80 ซม. สีเงิน,1230,https://www.thaiwatsadu.com/th/sku/60344870,1250,https://www.homepro.co.th/p/1030366,60344870
ที่คว่ำจานอลูมิเนียมพร้อมถาดรองและที่คว่ำแก้ว 2 ชั้น KASSA HOME WK810240 58.2x37x28.6 ซม. เงิน,788,https://www.thaiwatsadu.com/th/sku/60367274,789,https://www.homepro.co.th/p/1201175,60367274
ที่ตีไข่ซิลิโคลน ด้ามไม้ Molly KASSA HOME SK-1033 33x5.5x5.5 ซม. ขาว-บีช,98,https://www.thaiwatsadu.com/th/sku/60399381,139,https://www.homepro.co.th/p/1214022?lang=th&gad_source=1&gclid=CjwKCAiA7Y28BhAnEiwAAdOJUAnbtuMyDa_TaiUQ_WNkL9do5xP-5siYBh9LzXSblR9442y2oOJY0BoCs8EQAvD_BwE,60399381
ที่โกยผงด้ามอะลูมิเนียม KASSA HOME รุ่น แพนด้า,128,https://www.thaiwatsadu.com/th/sku/60311075,125,https://www.homepro.co.th/p/55700,60311075
ที่โกยผงพลาสติก KASSA HOME สีเทาด้ามขาว,48,https://www.thaiwatsadu.com/th/sku/60309673,125,https://www.homepro.co.th/p/55700,60309673
ที่โกยผงพลาสติกพร้อมไม้กวาดในล่อน KASSA HOME ขนาด 40 x 32 x 100 ซม. สีเทา,198,https://www.thaiwatsadu.com/th/sku/60306946,199,https://www.homepro.co.th/p/290323,60306946
น้ำยาถูพื้นทั่วไป KASSA HOME 5200 มล. สีชมพู กลิ่นฟลอรัลเฟรช,158,https://www.thaiwatsadu.com/th/sku/60318683,169,https://www.homepro.co.th/p/1157017,60318683
น้ำยาถูพื้นทั่วไป KASSA HOME 5200 มล. สีน้ำเงิน กลิ่นบลูเฟรช,158,https://www.thaiwatsadu.com/th/sku/60318685,169,https://www.homepro.co.th/p/1157142,60318685
น้ำยาถูพื้นและฆ่าเชื้อแบคทีเรีย KASSA HOME แกลลอน 5200 มล.ชมพู กลิ่นฟลอรัลเฟรช,168,https://www.thaiwatsadu.com/th/sku/60329898,169,https://www.homepro.co.th/p/1157017,60329898
น้ำยาล้างจาน ชนิดเข้มข้น KASSA HOME แกลลอน ขนาด 3500 มล. สีเหลือง,115,https://www.thaiwatsadu.com/th/sku/60317808,129,https://www.homepro.co.th/p/1152392,60317808
ผงขจัดท่ออุดตัน KASSA HOME ขนาด 375 กรัม สีขาว,98,https://www.thaiwatsadu.com/th/sku/60327954,99,https://www.homepro.co.th/p/1184261,60327954
ผ้าเช็ดทำความสะอาด 4 ชิ้น LIAO GSG004 38x40x0.1 cm. Mix Color,54,https://www.thaiwatsadu.com/th/sku/60373134,79,https://www.homepro.co.th/p/1227156?srsltid=AfmBOoqeEF46UAcjVfobRZb8oRqVAEL3ZIZbVijegVo7yOcl859pm_Pe,60373134
ผ้าเช็ดอเนกประสงค์ KASSA HOME รุ่น 2023KT01 (แพ็ก 3 ชิ้น),98,https://www.thaiwatsadu.com/th/sku/60388218,139,https://www.homepro.co.th/p/1011264,60388218
ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีฟ้า,68,https://www.thaiwatsadu.com/th/sku/60394648,109,https://www.homepro.co.th/p/1255584,60394648
ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีเขียว,68,https://www.thaiwatsadu.com/th/sku/60394649,109,https://www.homepro.co.th/p/1255549,60394649
ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีเทา,68,https://www.thaiwatsadu.com/th/sku/60394647,77,https://www.homepro.co.th/p/1182203,60394647
ผ้าเช็ดเครื่องครัว 2 ชิ้น LIAO G130016 30x40x0.1 & 30x30x0.1 cm. ขาว แดง,58,https://www.thaiwatsadu.com/th/sku/60376390,59,https://www.homepro.co.th/p/1011276,60376390
มีดอเนกประสงค์ 6.5 นิ้ว Rio KASSA HOME รุ่น 0806-110 สีดำ,118,https://www.thaiwatsadu.com/th/sku/60275723,229,https://www.homepro.co.th/p/1278356,60275723
รถเข็นอเนกประสงค์พับได้ 4 ล้อ KASSA HOME TMHTWB04-0005 98x49x81 ซม. เขียว-ดำ,1480,https://www.thaiwatsadu.com/th/sku/60373712,1349,https://www.homepro.co.th/p/888125100385,60373712
ราวแขวนตั้งพื้น 4 เส้น 0.8 ม. ยางพารา KASSA HOME ขนาด 35 x 90 x 80 ซม. สีธรรมชาติ,298,https://www.thaiwatsadu.com/th/sku/60277210,490,https://www.homepro.co.th/p/1159460,60277210
ราวแขวนตั้งพื้น 9 เส้น 1.2 ม. เหล็กเกล็ดเงิน KASSA HOME AT2022005 120x60x150 cm. เกล็ดเงิน,1080,https://www.thaiwatsadu.com/th/sku/60366679,1390,https://www.homepro.co.th/p/1133475,60366679
ราวแขวนตั้งพื้น 9 เส้น 1.7 ม. เหล็ก KASSA HOME ขนาด 150 x 60 x 170 ซม. สีเทา,1280,https://www.thaiwatsadu.com/th/sku/60277209,4290,https://www.homepro.co.th/p/1143084,60277209
ราวแขวนตั้งพื้นทรงกางปีก 1.44 ม. สเตนเลส KASSA HOME รุ่น YLT-0503A ขนาด 144 x 60.5 x (95-110) ซม.,780,https://www.thaiwatsadu.com/th/sku/60279408,1890,https://www.homepro.co.th/p/1145251,60279408
ราวแขวนตั้งพื้นทรงกางปีก 1.58 ม. เหล็กเคลือบ KASSA HOME รุ่น YLT-0501E ขนาด 158 x 61 x (99-130) ซม.,688,https://www.thaiwatsadu.com/th/sku/60279409,990,https://www.homepro.co.th/p/1041376,60279409
ราวแขวนตั้งพื้นบาร์คู่ 0.90 ม. สเตนเลส KASSA HOME รุ่น LT-0320 ขนาด 91 x 43 x (87-150) ซม.,688,https://www.thaiwatsadu.com/th/sku/60279411,2990,https://www.homepro.co.th/p/1160028,60279411
ราวแขวนผ้า 1 เส้น พร้อมชั้นวางของ 2 อัน KASSA HOME 2Ster 40x88x150 cm. ไม้ธรรมชาติ,1180,https://www.thaiwatsadu.com/th/sku/60344196,2990,https://www.homepro.co.th/p/1248719,60344196
ราวแขวนผ้าตั้งพื้นพร้อมชั้นตะกร้าเหล็ก และแผ่นชั้น KASSA HOME FW-901226B 90x45x160 ซม. ขาว,980,https://www.thaiwatsadu.com/th/sku/60377179,1190,https://www.homepro.co.th/p/1239172,60377179
ราวแขวนพร้อมชั้นวางเอนกประสงค์ 3 ชั้นMesh +Divider KASSA HOME MESH10x20 90x45x180 ขาว,1980,https://www.thaiwatsadu.com/th/sku/60332108,2290,https://www.homepro.co.th/p/1115055,60332108
ราวแขวนพร้อมชั้นวางเอนกประสงค์ 3 ชั้นMesh +Divider KASSA HOME MESH10x20 90x45x180 ดำ,1980,https://www.thaiwatsadu.com/th/sku/60332109,2290,https://www.homepro.co.th/p/1115055,60332109
ลังโปร่งทรงเตี้ย พร้อมหูจับ KASSA HOME รุ่น STW-DD สีดำ,108,https://www.thaiwatsadu.com/th/sku/60251504,199,https://www.homepro.co.th/p/1012200,60251504
สบู่เหลวล้างมือ KASSA HOME แกลลอน ขนาด 3800 มล. สีชมพู กลิ่นกัมมี่,138,https://www.thaiwatsadu.com/th/sku/60317812,139,https://www.homepro.co.th/p/1150457,60317812
หม้อด้ามเคลือบเซรามิคพร้อมฝาแก้ว 16 ซม. Gracie KASSA HOME ED-0101 16x33.5x12.5 ซม. เขียว,288,https://www.thaiwatsadu.com/th/sku/60370060,459,https://www.homepro.co.th/p/1270683,60370060
หม้อด้ามเคลือบเซรามิคพร้อมฝาแก้ว18 ซม.KASSA HOME ED-0102 18x35.5x13.5ซม. ฟ้า,358,https://www.thaiwatsadu.com/th/sku/60370061,1439,https://www.homepro.co.th/p/1184683,60370061
หม้อสองหูทรงสูงเคลือบเซรามิคพร้อมฝาแก้ว 24 ซม. KASSA HOME C24I 32x14.5x26.5 cm. เบจ,688,https://www.thaiwatsadu.com/th/sku/60392892,1499,https://www.homepro.co.th/p/1240600,60392892
หม้อหูเคลือบเซรามิคพร้อมฝาแก้ว 22 ซม. Gracie KASSA HOME ED-0113 22x31.5x16.5 ซม. เขียว,458,https://www.thaiwatsadu.com/th/sku/60370062,489,https://www.homepro.co.th/p/1270693,60370062
เก้าอี้สตูลพับได้ S KASSA HOME รุ่น TG59220 ขนาด 28.5 x 21.5 x 22 ซม. สีเทา,128,https://www.thaiwatsadu.com/th/sku/60305820,159,https://www.homepro.co.th/p/1200311,60305820
เก้าอี้สตูลพับได้ XL KASSA HOME TG59390 28.5x21.5x39 ซม. สีเทา,188,https://www.thaiwatsadu.com/th/sku/60305822,239,https://www.homepro.co.th/p/1200290,60305822
เขียงพลาสติกทรงเหลี่ยม (ใหญ่) PIONEER รุ่น PN653G/P3 ขนาด 25.5 x 35.7 x 1 ซม. สีขาว,188,https://www.thaiwatsadu.com/th/sku/60141189,329,https://www.homepro.co.th/p/256257,60141189
