status,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence,retailer,error_type
INCORRECT,กระดาษอเนกประสงค์ MAXMO PICK YOUR SIZE แพ็ค6,https://www.homepro.co.th/p/1033620,ทิชชูอเนกประสงค์ แม๊กซ์โม่ บิ๊กโรล รุ่น MA42678 (แพ็ค 6 ม้วน) สีส้ม,https://www.thaiwatsadu.com/th/sku/60312006,ทิชชูอเนกประสงค์ MAXMO รุ่น MA42621 (แพ็ค 6 ม้วน),https://www.thaiwatsadu.com/th/sku/60256131,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาขจัดคราบน้ำปูนหินธรรมชาติ HG 1,000ml",https://www.homepro.co.th/p/171847,น้ำยาขจัดคราบน้ำบนปูนกระเบื้อง HG ไลแม้กซ์ รุ่น @060211104 ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60211104,น้ำยาขจัดคราบหินปูน สูตรเข้มข้น บลู HG รุ่น @060210227 ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60210227,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาขจัดคราบยาแนวพื้นกระเบื้อง HG 1,000 มล.",https://www.homepro.co.th/p/171880,น้ำยาขจัดคราบปูนยาแนวคราบสนิม กระเบื้องเซรามิค เอ็กซ์ตร้า HG รุ่น BW1601 ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60210139,น้ำยาขจัดคราบซีเมนต์ คราบปูนยาแนว มาร์เบิล รีมูฟเวอร์ HG ขนาด 1000 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60315189,95,homepro,AI_ERROR_FINISH
INCORRECT,น้ำยาทำความสะอาดสุขภัณฑ์ HG 500 มล.,https://www.homepro.co.th/p/1022287,น้ำยาขจัดคราบสกปรกฝังแน่นในโถชักโครก ทอยเลต คลีนเนอร์ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60244462,น้ำยาทำความสะอาดห้องน้ำ สูตรเข้มข้นสำหรับขจัดคราบหินปูน เอชจี บลู ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210147,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาขจัดคราบไขมันพื้นผิวในครัว HG 500ml,https://www.homepro.co.th/p/1048761,น้ำยาขจัดคราบไขมันที่ติดแผ่นกรองเครื่องดูดควัน ฮู้ดฟิลเตอร์ดีกรีซเซอร์ HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60263665,น้ำยาทำความสะอาดเตา ขจัดคราบไหม้ อัฟเว็น กรีล HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60210210,90,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาขจัดท่อตันท่อน้ำทิ้ง HG 1,000 มล.",https://www.homepro.co.th/p/171863,น้ำยาขจัดท่อห้องน้ำอุดตัน ลิควิด เดรน อั๊นบล็อคเกอร์ HG รุ่น @060210276 ขนาด 1 ลิตร สีเหลือง,https://www.thaiwatsadu.com/th/sku/60210276,น้ำยาขจัดท่ออุดตัน 1000 มล. FARCENT รุ่น JS-5011,https://www.thaiwatsadu.com/th/sku/60211099,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดหินอ่อน HG 500 มล.,https://www.homepro.co.th/p/235068,น้ำยาขัดห้องน้ำหินอ่อน มาร์เบิล บาธรูม คลีนเนอร์ HG ขนาด 500 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60315160,"น้ำยาทำความสะอาดกระเบื้องและหินธรรมชาติทุกชนิด HG ขนาด 1,000 มล.",https://www.thaiwatsadu.com/th/sku/60315177,95,homepro,AI_ERROR_FINISH
INCORRECT,"น้ำยาขจัดกลิ่นฆ่าเชื้อพื้นผิวทั่วไป SPACLEAN 1,000ml",https://www.homepro.co.th/p/1106559,น้ำยาฆ่าเชื้อแบคทีเรีย-ดับกลิ่น สปาคลีน HM ขนาด 1000 มล. สีชมพู กลิ่นบลอสซั่ม อะโรม่า,https://www.thaiwatsadu.com/th/sku/60306975,น้ำยาฆ่าเชื้อโรคอเนกประสงค์ สปาคลีน ขนาด 750 มล.,https://www.thaiwatsadu.com/th/sku/60371191,75,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาขจัดกลิ่นฆ่าเชื้อพื้นผิวทั่วไป SPACLEAN 1,000ml",https://www.homepro.co.th/p/1106592,น้ำยาฆ่าเชื้อแบคทีเรีย-ดับกลิ่น สปาคลีนHM ขนาด 1000 มล. สีเขียว กลิ่นไฮจีนิค ซอล์ฟ,https://www.thaiwatsadu.com/th/sku/60306977,น้ำยาฆ่าเชื้อโรคอเนกประสงค์ สปาคลีน ขนาด 750 มล.,https://www.thaiwatsadu.com/th/sku/60371191,75,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาซักผ้าขาว HAITER ชมพู 600ml,https://www.homepro.co.th/p/1080115,น้ำยาซักผ้า ไฮเตอร์ รุ่น สูตรผสมน้ำหอม ขนาด 600 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60215105,น้ำยาซักผ้า ไฮเตอร์ รุ่น สูตรมาตรฐาน ขนาด 600 มล.,https://www.thaiwatsadu.com/th/sku/60215104,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาทำความสะอาดพื้น MR.MUSCLE 2,000 มล. สวีทฟลอรัล",https://www.homepro.co.th/p/47979,"น้ำยาถูพื้น MR.MUSCLE กลิ่นฟลอรัล ขนาด 2,000 มล. สีชมพู",https://www.thaiwatsadu.com/th/sku/60210186,น้ำยาถูพื้น MR.MUSCLE กลิ่นสวีทฟลอรัล ขนาด 2000 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60210607,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาทำความสะอาดพื้นผิวทั่วไป SPACLEAN 5,200ml ROMANTIC ROSE",https://www.homepro.co.th/p/1092828,น้ำยาถูพื้น กลิ่นโรแมนติกโรส SPACLEAN แกลลอน ขนาด 5.2 ลิตร สีชมพู,https://www.thaiwatsadu.com/th/sku/60289635,น้ำยาถูพื้น กลิ่นแวนด้าเฟรส SPACLEAN แกลลอน ขนาด 5.2 ลิตร สีม่วง,https://www.thaiwatsadu.com/th/sku/60289637,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดพื้นผิวทั่วไป MAGICLEAN 750ml LILY BOUQUET,https://www.homepro.co.th/p/1080055,น้ำยาถูพื้น ถุงเติม MAGIC CLEAN รุ่น กลิ่นลิลลี่บูเก้ ขนาด 750 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60215089,น้ำยาทำความสะอาดโถสุขภัณฑ์ MAGIC CLEAN รุ่น กลิ่นฟอเรสท์เฟรช ขนาด 650 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60243227,85,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดพื้นผิวทั่วไป SPACLEAN 700ml แพ็คคู่ MODERN,https://www.homepro.co.th/p/1157922,น้ำยาถูพื้น สปาคลีน ถุงบรรจุ 700 มล. (1 ฟรี 1) สีชมพู กลิ่นโมเดิร์น,https://www.thaiwatsadu.com/th/sku/60324392,น้ำยาฆ่าเชื้อโรคอเนกประสงค์ สปาคลีน ขนาด 750 มล.,https://www.thaiwatsadu.com/th/sku/60371191,90,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดพื้นผิวทั่วไป SPACLEAN 700ml แพ็คคู่ LUXURY,https://www.homepro.co.th/p/1157856,น้ำยาถูพื้น สปาคลีน ถุงบรรจุ 700 มล. (1 ฟรี 1) สีแดง กลิ่นลักชูรี่,https://www.thaiwatsadu.com/th/sku/60324391,น้ำยาถูพื้น-ฆ่าเชื้อ (แบบถุง) SPACLEAN ขนาด 700 มล. สีชมพู กลิ่นฟลอรัลพิ้งค์,https://www.thaiwatsadu.com/th/sku/60344546,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาทำความสะอาดพื้นผิวทั่วไป SPACLEAN 5,200ml MODERN",https://www.homepro.co.th/p/1157902,น้ำยาถูพื้น สปาคลีน แกลลอน ขนาด 5200 มล. ชมพู กลิ่นโมเดิร์น,https://www.thaiwatsadu.com/th/sku/60326332,น้ำยาถูพื้น สปาคลีน แกลลอน ขนาด 5200 มล. สีแดง กลิ่นลักชูรี่,https://www.thaiwatsadu.com/th/sku/60326331,95,homepro,NEEDS_REVIEW
INCORRECT,"น้ำยาทำความสะอาดพื้นผิวทั่วไป SPACLEAN 5,200ml LILY SECRET",https://www.homepro.co.th/p/1092727,น้ำยาถูพื้น กลิ่นลิลลี่ซีเครท SPACLEAN แกลลอน ขนาด 5.2 ลิตร สีแดง,https://www.thaiwatsadu.com/th/sku/60289638,น้ำยาถูพื้น สปาคลีน แกลลอน ขนาด 5200 มล. สีแดง กลิ่นลักชูรี่,https://www.thaiwatsadu.com/th/sku/60326331,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดกระเบื้องพอร์ซเลน HG 1 ลิตร,https://www.homepro.co.th/p/246514,น้ำยาถูพื้นสำหรับกระเบื้องผิวมันหินแกรนิตขัดมัน สตริคฟรี HG ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60263669,น้ำยาขจัดคราบน้ำบนปูนกระเบื้อง HG ไลแม้กซ์ รุ่น @060211104 ขนาด 1 ลิตร,https://www.thaiwatsadu.com/th/sku/60211104,95,homepro,NEEDS_REVIEW
INCORRECT,สเปรย์ขจัดคราบห้องน้ำ MAGICLEAN 500 มล. FRESH FLORAL,https://www.homepro.co.th/p/1199512,น้ำยาทำความสะอาดสุขภัณฑ์ ขวดสเปรย์ กลิ่นเฟรชฟลอรัล MAGIC CLEANขนาด 500 มล. สีเหลือง,https://www.thaiwatsadu.com/th/sku/60252690,สเปรย์ขจัดคราบไขมันและทำความสะอาดครัว MAGIC CLEAN ขนาด 500 มล. สีเขียว,https://www.thaiwatsadu.com/th/sku/60252691,90,homepro,NEEDS_REVIEW
INCORRECT,"รีฟิลน้ำยาปรับผ้านุ่ม DOWNY 1,100 มล. ซันไรส์เฟรช",https://www.homepro.co.th/p/1036012,น้ำยาปรับผ้านุ่ม (ถุงเติม) DOWNY รุ่น กลิ่นซันไรซ์เพชร ขนาด 1.20 ลิตร สีฟ้า,https://www.thaiwatsadu.com/th/sku/60261417,น้ำยาปรับผ้านุ่ม ชนิดเติม DOWNY ขนาด 1.1 ลิตร กลิ่นแพชชั่น,https://www.thaiwatsadu.com/th/sku/60261415,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาขจัดคราบฝังแน่นห้องน้ำ FARCENT 900 มล. 2 แถม 1,https://www.homepro.co.th/p/1003342,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-30113 ความจุ 900 มล. (แพ็ก 3 ขวด) สีม่วง,https://www.thaiwatsadu.com/th/sku/60364278,น้ำยาล้างห้องน้ำ FARCENT รุ่น JS-3011 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60253293,90,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml LAVENDER,https://www.homepro.co.th/p/1114348,น้ำยาล้างห้องน้ำ เป็ด ไมเซล่าร์ ขนาด 900 มล. สีม่วง กลิ่นลาเวนเดอร์,https://www.thaiwatsadu.com/th/sku/60315137,น้ำยาล้างห้องน้ำเป็ดพิงค์ DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405116,85,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml FRESH FLORAL,https://www.homepro.co.th/p/1114308,น้ำยาล้างห้องน้ำ เป็ด ไมเซล่าร์ ขนาด 900 มล. สีเขียว กลิ่นเฟรช ฟลอรัล,https://www.thaiwatsadu.com/th/sku/60315138,น้ำยาล้างห้องน้ำเป็ดโปร DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405109,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดห้องน้ำ เป็ด 900ml แพ็กคู่ ชมพู กลิ่นพิ้งค์ สมูท,https://www.homepro.co.th/p/1098603,น้ำยาล้างห้องน้ำเป็ดพิงค์ DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405116,น้ำยาล้างห้องน้ำ DUCK รุ่น ขวด 900 ML ขนาด 900 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60211118,85,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาทำความสะอาดห้องน้ำ เป็ด ม่วง 900 มล. แพ็กคู่,https://www.homepro.co.th/p/1245009,น้ำยาล้างห้องน้ำเป็ดโปร DUCK ขนาด 900 มล. (แพ็ก 2 ขวด),https://www.thaiwatsadu.com/th/sku/60405109,น้ำยาล้างห้องน้ำ DUCK รุ่น @060211073 ขนาด 900 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60211073,95,homepro,NEEDS_REVIEW
INCORRECT,น้ำยาแวววาวเคลือบเงาเครื่องแก้ว SOMAT 750 มล.,https://www.homepro.co.th/p/1245070,น้ำยาสำหรับเครื่องล้างจานอัตโนมัติ SOMAT ขนาด 750 กรัม สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60365656,สเปรย์ฉีดทำความสะอาดกระจกและเครื่องแก้ว HG ขนาด 500 มล. สีฟ้า,https://www.thaiwatsadu.com/th/sku/60315175,70,homepro,NEEDS_REVIEW
INCORRECT,น้ำส้มควันไม้ไล่งู ตะขาบชนิดเข้มข้น เคียงมูล 1 ลิตร,https://www.homepro.co.th/p/1182291,"น้ำส้มควันไม้ ไล่งู ตะขาบ แมงป่อง กิ้งกือ แกลลอน สูตรเข้มข้น KIENGMOOL ขนาด 1,000 มล. สีขาว",https://www.thaiwatsadu.com/th/sku/60365312,สเปรย์น้ำส้มควันไม้ ไล่งู ตะขาบ แมงป่อง กิ้งกือ KIENGMOOL ขนาด 240 มล. สีดำ,https://www.thaiwatsadu.com/th/sku/60365311,95,homepro,AI_ERROR_FINISH
INCORRECT,น้ำหอมดับกลิ่นทั่วไป FARCENT 200ml FRESH,https://www.homepro.co.th/p/1025893,น้ำหอมดับกลิ่น กลิ่นเฟรช รูปใบไม้ FARCENT รุ่น FF-4802 V ขนาด 200 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60255871,น้ำหอมดับกลิ่น รูปใบไม้ กลิ่นกรีน FARCENT รุ่น GREEN FF-4801 G ขนาด 200 มล.,https://www.thaiwatsadu.com/th/sku/60216776,80,homepro,NEEDS_REVIEW
INCORRECT,น้ำหอมปรับอากาศ FARCENT 250 มล. HI-TEA PEACH,https://www.homepro.co.th/p/1254217?lang=th&gad_source=1&gclid=CjwKCAjw8rW2BhAgEiwAoRO5rAlu4Ka6NAK0FQz_TAwJGM8qK8eRkuPdSa96n3khv4c5XtWVkLt0vRoCORAQAvD_BwE,น้ำหอมปรับอากาศ กลิ่นพีช FARCENT 1 ชิ้น,https://www.thaiwatsadu.com/th/sku/60405203,น้ำหอม FARCENT รุ่นไฮทีซีรีย์ AA2891 P กลิ่นสวีทสตอเบอร์ลี่ ขนาด 250 มล. สีชมพู,https://www.thaiwatsadu.com/th/sku/60329907,95,homepro,NEEDS_REVIEW
INCORRECT,ผงซักฟอก HG 500g,https://www.homepro.co.th/p/1117482,ผงซักฟอกสูตรพลังออกซิเจนในการขจัดคราบสกปรกฝังแน่นบนผ้า HG ขนาด 400 กรัม สีชมพู,https://www.thaiwatsadu.com/th/sku/60315176,สเปรย์กำจัดกลิ่นเหม็น HG ขนาด 500 มล.,https://www.thaiwatsadu.com/th/sku/60315170,70,homepro,NEEDS_REVIEW
INCORRECT,"ผงย่อยจุลินทรีย์สุขภัณฑ์ BIONIC 1,000 กรัม",https://www.homepro.co.th/p/121778,ผงป้องกันส้วมเต็ม ไบโอนิค BACTOCEL ขนาด 1 กก.,https://www.thaiwatsadu.com/th/sku/60210285,หัวเชื้อจุลินทรีย์ BIO-SEED รุ่น WAVE ขนาด 1 กก.,https://www.thaiwatsadu.com/th/sku/60366390,85,homepro,NEEDS_REVIEW
INCORRECT,เกล็ดขจัดกลิ่นสุขภัณฑ์ BIONIC 100 กรัม,https://www.homepro.co.th/p/220355,ผงป้องกันส้วมเต็ม+กลิ่น ไบโอนิค BACTOCEL ชนิดซอง 100 กรัม สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60210288,ผงจุลินทรีย์ใส่โถสุขภัณฑ์ กรีนเมท รุ่น SM 700 ขนาด 150 กรัม สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60262271,90,homepro,NEEDS_REVIEW
INCORRECT,อะไหล่ม็อบไมโครไฟเบอร์กลมถังปั่นแห้ง SCOTCH-BRITE 13 นิ้ว สีขาว,https://www.homepro.co.th/p/1018549,ผ้าม็อบรีฟิลไมโครไฟเบอร์ SCOTCH BRITE รุ่น XY003839335 สีเขียว,https://www.thaiwatsadu.com/th/sku/60232720,อะไหล่ผ้าม็อบไมโครไฟเบอร์สำหรับถังปั่น 2 แถม 1 SCOTCH BRITE รุ่น XN002039586 สีขาว,https://www.thaiwatsadu.com/th/sku/60321792,95,homepro,AI_ERROR_FINISH
INCORRECT,ผ้าทำความสะอาดเคลือบเฟอร์นิเจอร์หนังเบาะรถ FARCENT 28.5x20 ซม. สีขาว,https://www.homepro.co.th/p/204411,ผ้าสำหรับเช็ดเบาะหนังทุกชนิด ฟาร์เซ็นท์ รุ่น JC-0421 (ห่อ 10 แผ่น),https://www.thaiwatsadu.com/th/sku/60287357,ทิชชูทำความสะอาดอุปกรณ์ในครัว ฟาร์เซ้นท์ รุ่น WW-7502 (บรรจุ 30 แผ่น) สีส้ม,https://www.thaiwatsadu.com/th/sku/60286520,60,homepro,NEEDS_REVIEW
INCORRECT,ผ้าเช็ดทำความสะอาด MILD 40 แผ่น,https://www.homepro.co.th/p/1152543,ผ้าเปียก กลิ่นแป้งเด็ก Jaxx รุ่น B Duck (แพ็ก 40 แผ่น) สีฟ้า,https://www.thaiwatsadu.com/th/sku/60332036,ผ้าเปียกทำความสะอาด JAXX B DUCK รุ่น เบบี้ไวฟ์ (แพ็ก 40 แผ่น) สีชมพู,https://www.thaiwatsadu.com/th/sku/60332035,95,homepro,NEEDS_REVIEW
INCORRECT,อะไหล่ม็อบฟองน้ำ PVA SCOTCH-BRITE 11 นิ้ว สีเทา,https://www.homepro.co.th/p/1002544,ม็อบฟองน้ำกว้าง 10.5 นิ้ว SCOTCH BRITE รุ่น XN002029082 สีเขียว,https://www.thaiwatsadu.com/th/sku/60214072,ม็อบฟองน้ำกว้าง 11 นิ้ว SCOTCH BRITE รุ่น XN002029074 สีเขียว,https://www.thaiwatsadu.com/th/sku/60214071,95,homepro,NEEDS_REVIEW
INCORRECT,ราวพาดผ้าอะลูมิเนียม 6 เส้น PLIM,https://www.homepro.co.th/p/195038,ราวแขวนตั้งพื้น ซิกแซก 0.75 ม. อะลูมิเนียม SANKI รุ่น TWD7506G ขนาด 75 x 47 x 82.5 ซม. สีเทา,https://www.thaiwatsadu.com/th/sku/60295511,ราวแขวนตั้งพื้น 8 เส้น 1.50 ม. อะลูมิเนียม SANKI รุ่น TWD15008 ขนาด 150 x 60 x 162 ซม. สีเทา,https://www.thaiwatsadu.com/th/sku/60295509,90,homepro,NEEDS_REVIEW
INCORRECT,ลูกเหม็น ACCO 150 กรัม,https://www.homepro.co.th/p/1183812,ลูกเหม็น ตราพัด แบบลูกเล็ก ถุงขนาด 1000 กรัม สีฟ้า,https://www.thaiwatsadu.com/th/sku/60322709,ลูกเหม็น ตราพัด แบบลูกเล็ก ถุงขนาด 150 กรัม สีฟ้า,https://www.thaiwatsadu.com/th/sku/60322710,100,homepro,NEEDS_REVIEW
INCORRECT,สเปรย์กำจัดปลวก CHAINDRITE 450 มล.,https://www.homepro.co.th/p/15442,สเปรย์กำจัดปลวก CHAINDRITE ขนาด 450 ซีซี สีส้ม,https://www.thaiwatsadu.com/th/sku/60001263,สเปรย์ป้องกันและกำจัดปลวกมอดมดแมลงสาบ 3 ไร้กลิ่น CHAINDRITE รุ่น 620123 ขนาด 450 มล. สีส้ม,https://www.thaiwatsadu.com/th/sku/60264547,95,homepro,NEEDS_REVIEW
INCORRECT,สเปรย์กำจัดปลวก CHAINDRITE สูตร 3 600 มล.,https://www.homepro.co.th/p/1057452,สเปรย์ป้องกันและกำจัดปลวกมอดมดแมลงสาบ 3 ไร้กลิ่น CHAINDRITE รุ่น 620123 ขนาด 600 มล. สีส้ม,https://www.thaiwatsadu.com/th/sku/60264543,สเปรย์กำจัดปลวก CHAINDRITE ขนาด 600 ซีซี สีส้ม,https://www.thaiwatsadu.com/th/sku/60001310,100,homepro,NEEDS_REVIEW
INCORRECT,สเปรย์กำจัดแมลง ARS JETTERMITE 600ml,https://www.homepro.co.th/p/1026143,สเปรย์กำจัดปลวกมอดมดแมลงสาบ เจ็ทเทอร์ไมท์ ARS รุ่น กลิ่นลาเวนเดอร์ ขนาด 600 มล. สีส้ม,https://www.thaiwatsadu.com/th/sku/60252682,สเปรย์กำจัดปลวกอาท เจ็ท เทอร์ไมท์ ขนาด 600 มล. สีส้ม ไร้สารแต่งกลิ่น,https://www.thaiwatsadu.com/th/sku/60324928,95,homepro,NEEDS_REVIEW
INCORRECT,สเปรย์ปรับอากาศ FARCENT 320ml LAVENDER,https://www.homepro.co.th/p/1152029,สเปรย์น้ำหอมปรับอากาศฟาร์เซ็นท์ รุ่น AA109 V ขนาด 320 มล. สีชมพู กลิ่นลาเวนเดอร์,https://www.thaiwatsadu.com/th/sku/60324914,สเปรย์ปรับอากาศ กลิ่นลาเวนเดอร์ ฟาร์เซ็นท์ รุ่น SP-0052V ขนาด 300 มล. สีม่วง,https://www.thaiwatsadu.com/th/sku/60289960,95,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศ LUKO พีช 180 กรัม 2แถม1,https://www.homepro.co.th/p/1145562,สเปรย์ปรับอากาศ ลูโก้ รุ่น 2แถม1 ขนาด 180 มล. สีพีช กลิ่นพีช,https://www.thaiwatsadu.com/th/sku/60321016,เจลปรับอากาศคิงส์สเตลล่าเฟรช KINGS STELLA กลิ่นพีชชี่พีช ขนาด 180 กรัม สีชมพู,https://www.thaiwatsadu.com/th/sku/60343991,90,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศทั่วไป LUKO มอร์นิ่งเฟรช 180 กรัม 2แถม1,https://www.homepro.co.th/p/1145490,สเปรย์ปรับอากาศ ลูโก้ รุ่น 2แถม1 ขนาด 180 มล. สีเขียว กลิ่นมอร์นิ่ง เฟรช,https://www.thaiwatsadu.com/th/sku/60321015,เจลหอม เซ้นท์เต็ด GLADE รุ่น กลิ่นมอร์นิ้งเฟรชเนส ขนาด 180 กรัม,https://www.thaiwatsadu.com/th/sku/60210454,90,homepro,NEEDS_REVIEW
INCORRECT,อะไหล่ม็อบไมโครไฟเบอร์กลม BE MAN PLUS/VALUE 14 นิ้ว สีขาว,https://www.homepro.co.th/p/1064214,อะไหล่ผ้าพร้อมไม้โช๊คสำหรับถังปั่นแวลู่และพลัส BE MAN รุ่น A0123193 สีขาว,https://www.thaiwatsadu.com/th/sku/60269747,อะไหล่ผ้าม็อบถังปั่นไมโครไฟเบอร์ 3 แถม1 BE MAN รุ่น A0123203 ขนาด 40 x 25 x 7 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60330057,95,homepro,NEEDS_REVIEW
INCORRECT,อะไหล่ม็อบไมโครไฟเบอร์กลม BE WISH 10 นิ้ว 3แถม1 สีม่วง,https://www.homepro.co.th/p/1161584,อะไหล่ผ้าม็อบถังปั่นไมโครไฟเบอร์ 3 แถม1 BE MAN รุ่น A0123203 ขนาด 40 x 25 x 7 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60330057,อะไหล่ผ้าพร้อมไม้โช๊คสำหรับถังปั่นแวลู่และพลัส BE MAN รุ่น A0123193 สีขาว,https://www.thaiwatsadu.com/th/sku/60269747,85,homepro,NEEDS_REVIEW
INCORRECT,อะไหล่ม็อบไมโครไฟเบอร์ SCOTCH-BRITE UU012646566,https://www.homepro.co.th/p/1238246,อะไหล่ผ้าไม้ถูพื้นสำหรับถัง Compact SCOTCH BRITE สีเทา,https://www.thaiwatsadu.com/th/sku/60397636,อะไหล่ผ้าม็อบไมโครไฟเบอร์สำหรับถังปั่น 2 แถม 1 SCOTCH BRITE รุ่น XN002039586 สีขาว,https://www.thaiwatsadu.com/th/sku/60321792,95,homepro,AI_ERROR_FINISH
INCORRECT,เจลปรับอากาศ FARCENT 120g LAVENDER,https://www.homepro.co.th/p/1137747,เจลดับกลิ่นอเนกประสงค์ ฟาร์เซ็นท์ รุ่น F-406 V ขนาด 120 กรัม สีม่วง กลิ่นลาเวนเดอร์,https://www.thaiwatsadu.com/th/sku/60320992,เจลหอมปรับอากาศ รูปไข่ FARCENT รุ่น กลิ่นลาเวนเดอร์ ขนาด 170 กรัม สีม่วง,https://www.thaiwatsadu.com/th/sku/60210409,100,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศไล่ยุง FARCENT EGG 170g TROPICAL FRESH,https://www.homepro.co.th/p/1039814,เจลหอมไล่ยุง กลิ่นมะนาว ฟาร์เซ็นท์ รุ่น AA-1232 G ขนาด 170 กรัม สีเขียว,https://www.thaiwatsadu.com/th/sku/60255874,เจลหอมไล่ยุง กลิ่นฟลอรัลเฟรช ฟาร์เซ็นท์ ขนาด 170 กรัม สีเหลือง,https://www.thaiwatsadu.com/th/sku/60210410,95,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศไล่ยุง FARCENT EGG 170g ROSE,https://www.homepro.co.th/p/1039853,เจลหอมไล่ยุง ทรงรูปไข่ กลิ่นกุหลาบ ฟาร์เซ็นท์ รุ่น AA-1232 R ขนาด 170 ก. สีชมพู,https://www.thaiwatsadu.com/th/sku/60255873,เจลหอมไล่ยุง กลิ่นฟลอรัลเฟรช ฟาร์เซ็นท์ ขนาด 170 กรัม สีเหลือง,https://www.thaiwatsadu.com/th/sku/60210410,95,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศ FARCENT PASSIONATE ROSE 200 กรัม แพ็ก 2 แถม 1,https://www.homepro.co.th/p/1074732,เจลเซ็นท์เด็ด กลิ่นกุหลาบ FARCENT AA12513P ขนาด 200 กรัม (แพ็ค 3 ชิ้น) สีชมพู,https://www.thaiwatsadu.com/th/sku/60271784,เจลหอมปรับอากาศ FARCENT รุ่น AA12513 O ขนาด 200 กรัม (แพ็ก 3 ชิ้น) กลิ่นส้ม,https://www.thaiwatsadu.com/th/sku/60354910,95,homepro,NEEDS_REVIEW
INCORRECT,เจลปรับอากาศ FARCENT RELAXING LAVENDER 200 กรัม แพ็ก 2 แถม 1,https://www.homepro.co.th/p/1074713,เจลเซ็นท์เด็ด กลิ่นลาเวนเดอร์ FARCENT รุ่น AA12513V ขนาด 200 กรัม (แพ็ค 3 ชิ้น) สีม่วง,https://www.thaiwatsadu.com/th/sku/60271785,เจลหอมปรับอากาศ รูปไข่ FARCENT รุ่น กลิ่นลาเวนเดอร์ ขนาด 170 กรัม สีม่วง,https://www.thaiwatsadu.com/th/sku/60210409,95,homepro,NEEDS_REVIEW
